0.000000 	 -nan 	 -nan
50000000000.000000 	 2.280655 	 54.772259
100000000000.000000 	 2.068721 	 99.364898
150000000000.000000 	 1.933179 	 139.281785
200000000000.000000 	 1.834448 	 176.224574
250000000000.000000 	 1.757571 	 211.049282
300000000000.000000 	 1.695156 	 244.265360
350000000000.000000 	 1.642990 	 276.206625
400000000000.000000 	 1.598445 	 307.106253
450000000000.000000 	 1.559768 	 337.134813
500000000000.000000 	 1.525738 	 366.421532
550000000000.000000 	 1.495468 	 395.067061
600000000000.000000 	 1.468296 	 423.151583
650000000000.000000 	 1.443716 	 450.740172
700000000000.000000 	 1.421332 	 477.886480
750000000000.000000 	 1.400830 	 504.635344
800000000000.000000 	 1.381954 	 531.024670
850000000000.000000 	 1.364498 	 557.086842
900000000000.000000 	 1.348289 	 582.849768
950000000000.000000 	 1.333184 	 608.337702
1000000000000.000000 	 1.319061 	 633.571869
1050000000000.000000 	 1.305817 	 658.570968
1100000000000.000000 	 1.293363 	 683.351569
1150000000000.000000 	 1.281623 	 707.928433
1200000000000.000000 	 1.270532 	 732.314779
1250000000000.000000 	 1.260030 	 756.522493
1300000000000.000000 	 1.250067 	 780.562311
1350000000000.000000 	 1.240598 	 804.443966
1400000000000.000000 	 1.231583 	 828.176315
1450000000000.000000 	 1.222987 	 851.767443
1500000000000.000000 	 1.214779 	 875.224754
1550000000000.000000 	 1.206930 	 898.555048
1600000000000.000000 	 1.199414 	 921.764588
1650000000000.000000 	 1.192208 	 944.859156
1700000000000.000000 	 1.185292 	 967.844103
1750000000000.000000 	 1.178647 	 990.724394
1800000000000.000000 	 1.172255 	 1013.504645
1850000000000.000000 	 1.166101 	 1036.189154
1900000000000.000000 	 1.160171 	 1058.781933
1950000000000.000000 	 1.154450 	 1081.286735
2000000000000.000000 	 1.148928 	 1103.707074
2050000000000.000000 	 1.143593 	 1126.046246
2100000000000.000000 	 1.138434 	 1148.307351
2150000000000.000000 	 1.133442 	 1170.493303
2200000000000.000000 	 1.128609 	 1192.606850
2250000000000.000000 	 1.123926 	 1214.650586
2300000000000.000000 	 1.119386 	 1236.626962
2350000000000.000000 	 1.114981 	 1258.538296
2400000000000.000000 	 1.110705 	 1280.386785
2450000000000.000000 	 1.106553 	 1302.174511
2500000000000.000000 	 1.102517 	 1323.903454
2550000000000.000000 	 1.098593 	 1345.575492
2600000000000.000000 	 1.094776 	 1367.192415
2650000000000.000000 	 1.091061 	 1388.755926
2700000000000.000000 	 1.087444 	 1410.267649
2750000000000.000000 	 1.083920 	 1431.729133
2800000000000.000000 	 1.080485 	 1453.141859
2850000000000.000000 	 1.077137 	 1474.507240
2900000000000.000000 	 1.073871 	 1495.826630
2950000000000.000000 	 1.070684 	 1517.101323
3000000000000.000000 	 1.067574 	 1538.332562
3050000000000.000000 	 1.064536 	 1559.521535
3100000000000.000000 	 1.061569 	 1580.669384
3150000000000.000000 	 1.058670 	 1601.777206
3200000000000.000000 	 1.055836 	 1622.846054
3250000000000.000000 	 1.053064 	 1643.876940
3300000000000.000000 	 1.050354 	 1664.870838
3350000000000.000000 	 1.047702 	 1685.828686
3400000000000.000000 	 1.045106 	 1706.751387
3450000000000.000000 	 1.042565 	 1727.639812
3500000000000.000000 	 1.040076 	 1748.494799
3550000000000.000000 	 1.037639 	 1769.317158
3600000000000.000000 	 1.035251 	 1790.107672
3650000000000.000000 	 1.032910 	 1810.867094
3700000000000.000000 	 1.030616 	 1831.596155
3750000000000.000000 	 1.028367 	 1852.295559
3800000000000.000000 	 1.026160 	 1872.965988
3850000000000.000000 	 1.023996 	 1893.608103
3900000000000.000000 	 1.021873 	 1914.222541
3950000000000.000000 	 1.019789 	 1934.809922
4000000000000.000000 	 1.017743 	 1955.370845
4050000000000.000000 	 1.015734 	 1975.905890
4100000000000.000000 	 1.013762 	 1996.415622
4150000000000.000000 	 1.011825 	 2016.900587
4200000000000.000000 	 1.009922 	 2037.361314
4250000000000.000000 	 1.008052 	 2057.798319
4300000000000.000000 	 1.006214 	 2078.212101
4350000000000.000000 	 1.004408 	 2098.603146
4400000000000.000000 	 1.002632 	 2118.971925
4450000000000.000000 	 1.000886 	 2139.318898
4500000000000.000000 	 0.999168 	 2159.644510
4550000000000.000000 	 0.997479 	 2179.949194
4600000000000.000000 	 0.995818 	 2200.233374
4650000000000.000000 	 0.994183 	 2220.497459
4700000000000.000000 	 0.992574 	 2240.741850
4750000000000.000000 	 0.990991 	 2260.966936
4800000000000.000000 	 0.989432 	 2281.173096
4850000000000.000000 	 0.987898 	 2301.360700
4900000000000.000000 	 0.986387 	 2321.530108
4950000000000.000000 	 0.984899 	 2341.681672
5000000000000.000000 	 0.983433 	 2361.815733
