0.000000 	 -nan 	 -nan
50000000000.000000 	 0.972611 	 23.358254
100000000000.000000 	 1.013941 	 48.701649
150000000000.000000 	 1.035505 	 74.606164
200000000000.000000 	 1.048118 	 100.686473
250000000000.000000 	 1.055749 	 126.774420
300000000000.000000 	 1.060308 	 152.786241
350000000000.000000 	 1.062850 	 178.678072
400000000000.000000 	 1.064014 	 204.427000
450000000000.000000 	 1.064206 	 230.021845
500000000000.000000 	 1.063699 	 255.458261
550000000000.000000 	 1.062684 	 280.735971
600000000000.000000 	 1.061295 	 305.857143
650000000000.000000 	 1.059630 	 330.825394
700000000000.000000 	 1.057762 	 355.645174
750000000000.000000 	 1.055743 	 380.321373
800000000000.000000 	 1.053617 	 404.859074
850000000000.000000 	 1.051414 	 429.263389
900000000000.000000 	 1.049159 	 453.539361
950000000000.000000 	 1.046871 	 477.691899
1000000000000.000000 	 1.044565 	 501.725740
1050000000000.000000 	 1.042252 	 525.645428
1100000000000.000000 	 1.039941 	 549.455302
1150000000000.000000 	 1.037640 	 573.159497
1200000000000.000000 	 1.035354 	 596.761944
1250000000000.000000 	 1.033088 	 620.266378
1300000000000.000000 	 1.030844 	 643.676340
1350000000000.000000 	 1.028627 	 666.995193
1400000000000.000000 	 1.026437 	 690.226123
1450000000000.000000 	 1.024276 	 713.372157
1500000000000.000000 	 1.022146 	 736.436165
1550000000000.000000 	 1.020046 	 759.420872
1600000000000.000000 	 1.017978 	 782.328868
1650000000000.000000 	 1.015941 	 805.162613
1700000000000.000000 	 1.013936 	 827.924447
1750000000000.000000 	 1.011963 	 850.616599
1800000000000.000000 	 1.010022 	 873.241190
1850000000000.000000 	 1.008111 	 895.800241
1900000000000.000000 	 1.006231 	 918.295681
1950000000000.000000 	 1.004382 	 940.729350
2000000000000.000000 	 1.002563 	 963.103007
2050000000000.000000 	 1.000773 	 985.418331
2100000000000.000000 	 0.999013 	 1007.676930
2150000000000.000000 	 0.997280 	 1029.880343
2200000000000.000000 	 0.995576 	 1052.030043
2250000000000.000000 	 0.993899 	 1074.127443
2300000000000.000000 	 0.992249 	 1096.173899
2350000000000.000000 	 0.990625 	 1118.170711
2400000000000.000000 	 0.989027 	 1140.119129
2450000000000.000000 	 0.987453 	 1162.020354
2500000000000.000000 	 0.985905 	 1183.875540
2550000000000.000000 	 0.984380 	 1205.685800
2600000000000.000000 	 0.982879 	 1227.452204
2650000000000.000000 	 0.981401 	 1249.175782
2700000000000.000000 	 0.979946 	 1270.857530
2750000000000.000000 	 0.978512 	 1292.498406
2800000000000.000000 	 0.977100 	 1314.099336
2850000000000.000000 	 0.975709 	 1335.661214
2900000000000.000000 	 0.974339 	 1357.184903
2950000000000.000000 	 0.972988 	 1378.671238
3000000000000.000000 	 0.971658 	 1400.121028
3050000000000.000000 	 0.970346 	 1421.535052
3100000000000.000000 	 0.969053 	 1442.914068
3150000000000.000000 	 0.967779 	 1464.258808
3200000000000.000000 	 0.966523 	 1485.569982
3250000000000.000000 	 0.965284 	 1506.848279
3300000000000.000000 	 0.964062 	 1528.094365
3350000000000.000000 	 0.962858 	 1549.308888
3400000000000.000000 	 0.961670 	 1570.492478
3450000000000.000000 	 0.960498 	 1591.645743
3500000000000.000000 	 0.959341 	 1612.769278
3550000000000.000000 	 0.958201 	 1633.863659
3600000000000.000000 	 0.957075 	 1654.929445
3650000000000.000000 	 0.955964 	 1675.967181
3700000000000.000000 	 0.954868 	 1696.977398
3750000000000.000000 	 0.953786 	 1717.960610
3800000000000.000000 	 0.952718 	 1738.917321
3850000000000.000000 	 0.951663 	 1759.848019
3900000000000.000000 	 0.950622 	 1780.753180
3950000000000.000000 	 0.949595 	 1801.633268
4000000000000.000000 	 0.948580 	 1822.488737
4050000000000.000000 	 0.947577 	 1843.320026
4100000000000.000000 	 0.946587 	 1864.127566
4150000000000.000000 	 0.945610 	 1884.911777
4200000000000.000000 	 0.944644 	 1905.673068
4250000000000.000000 	 0.943690 	 1926.411838
4300000000000.000000 	 0.942747 	 1947.128479
4350000000000.000000 	 0.941815 	 1967.823372
4400000000000.000000 	 0.940895 	 1988.496888
4450000000000.000000 	 0.939986 	 2009.149391
4500000000000.000000 	 0.939087 	 2029.781237
4550000000000.000000 	 0.938198 	 2050.392774
4600000000000.000000 	 0.937320 	 2070.984341
4650000000000.000000 	 0.936452 	 2091.556270
4700000000000.000000 	 0.935594 	 2112.108887
4750000000000.000000 	 0.934746 	 2132.642510
4800000000000.000000 	 0.933907 	 2153.157450
4850000000000.000000 	 0.933077 	 2173.654011
4900000000000.000000 	 0.932257 	 2194.132492
4950000000000.000000 	 0.931446 	 2214.593184
5000000000000.000000 	 0.930644 	 2235.036374
