0.000000 	 -nan 	 -nan 
50000000000.000000 	 0.317070 	 7.614763 
100000000000.000000 	 0.293461 	 14.095538 
150000000000.000000 	 0.276929 	 19.952225 
200000000000.000000 	 0.264146 	 25.374907 
250000000000.000000 	 0.253730 	 30.467911 
300000000000.000000 	 0.244956 	 35.297203 
350000000000.000000 	 0.237390 	 39.908093 
400000000000.000000 	 0.230750 	 44.333493 
450000000000.000000 	 0.224842 	 48.598312 
500000000000.000000 	 0.219528 	 52.722004 
550000000000.000000 	 0.214706 	 56.720145 
600000000000.000000 	 0.210295 	 60.605471 
650000000000.000000 	 0.206236 	 64.388570 
700000000000.000000 	 0.202479 	 68.078377 
750000000000.000000 	 0.198985 	 71.682524 
800000000000.000000 	 0.195722 	 75.207603 
850000000000.000000 	 0.192664 	 78.659361 
900000000000.000000 	 0.189787 	 82.042851 
950000000000.000000 	 0.187074 	 85.362550 
1000000000000.000000 	 0.184507 	 88.622449 
1050000000000.000000 	 0.182073 	 91.826131 
1100000000000.000000 	 0.179760 	 94.976826 
1150000000000.000000 	 0.177558 	 98.077464 
1200000000000.000000 	 0.175457 	 101.130710 
1250000000000.000000 	 0.173449 	 104.139004 
1300000000000.000000 	 0.171527 	 107.104585 
1350000000000.000000 	 0.169685 	 110.029514 
1400000000000.000000 	 0.167917 	 112.915695 
1450000000000.000000 	 0.166218 	 115.764895 
1500000000000.000000 	 0.164583 	 118.578754 
1550000000000.000000 	 0.163008 	 121.358801 
1600000000000.000000 	 0.161489 	 124.106462 
1650000000000.000000 	 0.160023 	 126.823073 
1700000000000.000000 	 0.158607 	 129.509887 
1750000000000.000000 	 0.157238 	 132.168082 
1800000000000.000000 	 0.155913 	 134.798766 
1850000000000.000000 	 0.154630 	 137.402984 
1900000000000.000000 	 0.153386 	 139.981722 
1950000000000.000000 	 0.152180 	 142.535915 
2000000000000.000000 	 0.151010 	 145.066447 
2050000000000.000000 	 0.149874 	 147.574157 
2100000000000.000000 	 0.148770 	 150.059841 
2150000000000.000000 	 0.147696 	 152.524258 
2200000000000.000000 	 0.146652 	 154.968128 
2250000000000.000000 	 0.145636 	 157.392139 
2300000000000.000000 	 0.144647 	 159.796947 
2350000000000.000000 	 0.143683 	 162.183177 
2400000000000.000000 	 0.142744 	 164.551428 
2450000000000.000000 	 0.141829 	 166.902273 
2500000000000.000000 	 0.140936 	 169.236260 
2550000000000.000000 	 0.140065 	 171.553914 
2600000000000.000000 	 0.139215 	 173.855739 
2650000000000.000000 	 0.138384 	 176.142217 
2700000000000.000000 	 0.137573 	 178.413815 
2750000000000.000000 	 0.136781 	 180.670977 
2800000000000.000000 	 0.136006 	 182.914132 
2850000000000.000000 	 0.135249 	 185.143694 
2900000000000.000000 	 0.134508 	 187.360059 
2950000000000.000000 	 0.133783 	 189.563612 
3000000000000.000000 	 0.133074 	 191.754720 
3050000000000.000000 	 0.132380 	 193.933739 
3100000000000.000000 	 0.131700 	 196.101014 
3150000000000.000000 	 0.131035 	 198.256875 
3200000000000.000000 	 0.130383 	 200.401643 
3250000000000.000000 	 0.129744 	 202.535627 
3300000000000.000000 	 0.129118 	 204.659126 
3350000000000.000000 	 0.128504 	 206.772430 
3400000000000.000000 	 0.127902 	 208.875818 
3450000000000.000000 	 0.127312 	 210.969562 
3500000000000.000000 	 0.126733 	 213.053922 
3550000000000.000000 	 0.126165 	 215.129155 
3600000000000.000000 	 0.125608 	 217.195504 
3650000000000.000000 	 0.125061 	 219.253211 
3700000000000.000000 	 0.124524 	 221.302504 
3750000000000.000000 	 0.123997 	 223.343610 
3800000000000.000000 	 0.123479 	 225.376746 
3850000000000.000000 	 0.122971 	 227.402123 
3900000000000.000000 	 0.122472 	 229.419946 
3950000000000.000000 	 0.121981 	 231.430414 
4000000000000.000000 	 0.121499 	 233.433722 
4050000000000.000000 	 0.121025 	 235.430057 
4100000000000.000000 	 0.120560 	 237.419602 
4150000000000.000000 	 0.120102 	 239.402534 
4200000000000.000000 	 0.119652 	 241.379028 
4250000000000.000000 	 0.119209 	 243.349250 
4300000000000.000000 	 0.118774 	 245.313364 
4350000000000.000000 	 0.118346 	 247.271530 
4400000000000.000000 	 0.117925 	 249.223902 
4450000000000.000000 	 0.117511 	 251.170631 
4500000000000.000000 	 0.117103 	 253.111864 
4550000000000.000000 	 0.116702 	 255.047745 
4600000000000.000000 	 0.116308 	 256.978412 
4650000000000.000000 	 0.115919 	 258.904001 
4700000000000.000000 	 0.115537 	 260.824645 
4750000000000.000000 	 0.115160 	 262.740473 
4800000000000.000000 	 0.114790 	 264.651610 
4850000000000.000000 	 0.114425 	 266.558180 
4900000000000.000000 	 0.114065 	 268.460301 
4950000000000.000000 	 0.113711 	 270.358090 
5000000000000.000000 	 0.113363 	 272.251662 
