0.000000 	 -nan 	 -nan 
50000000000.000000 	 0.262537 	 6.305090 
100000000000.000000 	 0.233457 	 11.213420 
150000000000.000000 	 0.215739 	 15.543613 
200000000000.000000 	 0.203208 	 19.521021 
250000000000.000000 	 0.193650 	 23.253563 
300000000000.000000 	 0.186011 	 26.803465 
350000000000.000000 	 0.179705 	 30.210578 
400000000000.000000 	 0.174375 	 33.502259 
450000000000.000000 	 0.169786 	 36.698243 
500000000000.000000 	 0.165778 	 39.813312 
550000000000.000000 	 0.162236 	 42.858869 
600000000000.000000 	 0.159074 	 45.843925 
650000000000.000000 	 0.156228 	 48.775738 
700000000000.000000 	 0.153648 	 51.660256 
750000000000.000000 	 0.151295 	 54.502423 
800000000000.000000 	 0.149136 	 57.306394 
850000000000.000000 	 0.147146 	 60.075706 
900000000000.000000 	 0.145304 	 62.813392 
950000000000.000000 	 0.143593 	 65.522076 
1000000000000.000000 	 0.141997 	 68.204050 
1050000000000.000000 	 0.140504 	 70.861321 
1100000000000.000000 	 0.139103 	 73.495666 
1150000000000.000000 	 0.137786 	 76.108661 
1200000000000.000000 	 0.136544 	 78.701713 
1250000000000.000000 	 0.135370 	 81.276085 
1300000000000.000000 	 0.134258 	 83.832912 
1350000000000.000000 	 0.133203 	 86.373222 
1400000000000.000000 	 0.132200 	 88.897948 
1450000000000.000000 	 0.131246 	 91.407941 
1500000000000.000000 	 0.130335 	 93.903974 
1550000000000.000000 	 0.129466 	 96.386760 
1600000000000.000000 	 0.128634 	 98.856951 
1650000000000.000000 	 0.127838 	 101.315148 
1700000000000.000000 	 0.127074 	 103.761909 
1750000000000.000000 	 0.126342 	 106.197746 
1800000000000.000000 	 0.125637 	 108.623137 
1850000000000.000000 	 0.124960 	 111.038526 
1900000000000.000000 	 0.124308 	 113.444324 
1950000000000.000000 	 0.123679 	 115.840917 
2000000000000.000000 	 0.123073 	 118.228666 
2050000000000.000000 	 0.122487 	 120.607908 
2100000000000.000000 	 0.121922 	 122.978958 
2150000000000.000000 	 0.121375 	 125.342113 
2200000000000.000000 	 0.120845 	 127.697654 
2250000000000.000000 	 0.120332 	 130.045842 
2300000000000.000000 	 0.119836 	 132.386927 
2350000000000.000000 	 0.119354 	 134.721141 
2400000000000.000000 	 0.118887 	 137.048708 
2450000000000.000000 	 0.118433 	 139.369835 
2500000000000.000000 	 0.117992 	 141.684723 
2550000000000.000000 	 0.117563 	 143.993559 
2600000000000.000000 	 0.117147 	 146.296522 
2650000000000.000000 	 0.116741 	 148.593783 
2700000000000.000000 	 0.116346 	 150.885503 
2750000000000.000000 	 0.115962 	 153.171837 
2800000000000.000000 	 0.115587 	 155.452932 
2850000000000.000000 	 0.115222 	 157.728927 
2900000000000.000000 	 0.114866 	 159.999956 
2950000000000.000000 	 0.114518 	 162.266148 
3000000000000.000000 	 0.114179 	 164.527625 
3050000000000.000000 	 0.113848 	 166.784504 
3100000000000.000000 	 0.113524 	 169.036898 
3150000000000.000000 	 0.113208 	 171.284913 
3200000000000.000000 	 0.112899 	 173.528652 
3250000000000.000000 	 0.112597 	 175.768216 
3300000000000.000000 	 0.112301 	 178.003699 
3350000000000.000000 	 0.112012 	 180.235192 
3400000000000.000000 	 0.111729 	 182.462783 
3450000000000.000000 	 0.111451 	 184.686557 
3500000000000.000000 	 0.111180 	 186.906595 
3550000000000.000000 	 0.110914 	 189.122976 
3600000000000.000000 	 0.110653 	 191.335775 
3650000000000.000000 	 0.110397 	 193.545064 
3700000000000.000000 	 0.110147 	 195.750916 
3750000000000.000000 	 0.109901 	 197.953396 
3800000000000.000000 	 0.109660 	 200.152571 
3850000000000.000000 	 0.109423 	 202.348505 
3900000000000.000000 	 0.109191 	 204.541258 
3950000000000.000000 	 0.108963 	 206.730889 
4000000000000.000000 	 0.108739 	 208.917457 
4050000000000.000000 	 0.108519 	 211.101016 
4100000000000.000000 	 0.108303 	 213.281621 
4150000000000.000000 	 0.108090 	 215.459323 
4200000000000.000000 	 0.107881 	 217.634172 
4250000000000.000000 	 0.107676 	 219.806219 
4300000000000.000000 	 0.107475 	 221.975509 
4350000000000.000000 	 0.107276 	 224.142091 
4400000000000.000000 	 0.107081 	 226.306007 
4450000000000.000000 	 0.106889 	 228.467301 
4500000000000.000000 	 0.106700 	 230.626016 
4550000000000.000000 	 0.106514 	 232.782193 
4600000000000.000000 	 0.106331 	 234.935872 
4650000000000.000000 	 0.106151 	 237.087090 
4700000000000.000000 	 0.105974 	 239.235887 
4750000000000.000000 	 0.105799 	 241.382299 
4800000000000.000000 	 0.105627 	 243.526361 
4850000000000.000000 	 0.105457 	 245.668108 
4900000000000.000000 	 0.105290 	 247.807574 
4950000000000.000000 	 0.105125 	 249.944792 
5000000000000.000000 	 0.104963 	 252.079795 
