0.000000 	 -nan 	 -nan
50000000000.000000 	 0.444283 	 10.669913
100000000000.000000 	 0.377716 	 18.142483
150000000000.000000 	 0.339940 	 24.491995
200000000000.000000 	 0.314199 	 30.183244
250000000000.000000 	 0.294998 	 35.423431
300000000000.000000 	 0.279864 	 40.327297
350000000000.000000 	 0.267479 	 44.966539
400000000000.000000 	 0.257066 	 49.389630
450000000000.000000 	 0.248127 	 53.631229
500000000000.000000 	 0.240328 	 57.717187
550000000000.000000 	 0.233433 	 61.667427
600000000000.000000 	 0.227271 	 65.497722
650000000000.000000 	 0.221714 	 69.220826
700000000000.000000 	 0.216663 	 72.847252
750000000000.000000 	 0.212041 	 76.385793
800000000000.000000 	 0.207788 	 79.843909
850000000000.000000 	 0.203854 	 83.227998
900000000000.000000 	 0.200199 	 86.543608
950000000000.000000 	 0.196789 	 89.795589
1000000000000.000000 	 0.193596 	 92.988219
1050000000000.000000 	 0.190598 	 96.125296
1100000000000.000000 	 0.187773 	 99.210215
1150000000000.000000 	 0.185105 	 102.246028
1200000000000.000000 	 0.182579 	 105.235492
1250000000000.000000 	 0.180182 	 108.181113
1300000000000.000000 	 0.177902 	 111.085175
1350000000000.000000 	 0.175731 	 113.949771
1400000000000.000000 	 0.173659 	 116.776822
1450000000000.000000 	 0.171679 	 119.568104
1500000000000.000000 	 0.169783 	 122.325256
1550000000000.000000 	 0.167966 	 125.049802
1600000000000.000000 	 0.166221 	 127.743158
1650000000000.000000 	 0.164545 	 130.406647
1700000000000.000000 	 0.162932 	 133.041503
1750000000000.000000 	 0.161379 	 135.648885
1800000000000.000000 	 0.159882 	 138.229879
1850000000000.000000 	 0.158436 	 140.785509
1900000000000.000000 	 0.157041 	 143.316737
1950000000000.000000 	 0.155691 	 145.824474
2000000000000.000000 	 0.154386 	 148.309579
2050000000000.000000 	 0.153122 	 150.772868
2100000000000.000000 	 0.151898 	 153.215112
2150000000000.000000 	 0.150710 	 155.637046
2200000000000.000000 	 0.149559 	 158.039364
2250000000000.000000 	 0.148440 	 160.422733
2300000000000.000000 	 0.147354 	 162.787783
2350000000000.000000 	 0.146299 	 165.135118
2400000000000.000000 	 0.145272 	 167.465313
2450000000000.000000 	 0.144274 	 169.778919
2500000000000.000000 	 0.143301 	 172.076463
2550000000000.000000 	 0.142355 	 174.358449
2600000000000.000000 	 0.141432 	 176.625360
2650000000000.000000 	 0.140533 	 178.877659
2700000000000.000000 	 0.139657 	 181.115791
2750000000000.000000 	 0.138801 	 183.340184
2800000000000.000000 	 0.137967 	 185.551247
2850000000000.000000 	 0.137152 	 187.749376
2900000000000.000000 	 0.136356 	 189.934951
2950000000000.000000 	 0.135579 	 192.108338
3000000000000.000000 	 0.134820 	 194.269889
3050000000000.000000 	 0.134077 	 196.419944
3100000000000.000000 	 0.133351 	 198.558832
3150000000000.000000 	 0.132641 	 200.686869
3200000000000.000000 	 0.131946 	 202.804360
3250000000000.000000 	 0.131266 	 204.911602
3300000000000.000000 	 0.130600 	 207.008878
3350000000000.000000 	 0.129948 	 209.096466
3400000000000.000000 	 0.129310 	 211.174632
3450000000000.000000 	 0.128684 	 213.243635
3500000000000.000000 	 0.128071 	 215.303724
3550000000000.000000 	 0.127471 	 217.355143
3600000000000.000000 	 0.126882 	 219.398125
3650000000000.000000 	 0.126304 	 221.432898
3700000000000.000000 	 0.125738 	 223.459684
3750000000000.000000 	 0.125182 	 225.478696
3800000000000.000000 	 0.124637 	 227.490141
3850000000000.000000 	 0.124102 	 229.494221
3900000000000.000000 	 0.123577 	 231.491132
3950000000000.000000 	 0.123062 	 233.481064
4000000000000.000000 	 0.122556 	 235.464201
4050000000000.000000 	 0.122059 	 237.440724
4100000000000.000000 	 0.121571 	 239.410805
4150000000000.000000 	 0.121091 	 241.374615
4200000000000.000000 	 0.120620 	 243.332318
4250000000000.000000 	 0.120157 	 245.284076
4300000000000.000000 	 0.119702 	 247.230043
4350000000000.000000 	 0.119255 	 249.170372
4400000000000.000000 	 0.118815 	 251.105211
4450000000000.000000 	 0.118383 	 253.034703
4500000000000.000000 	 0.117958 	 254.958989
4550000000000.000000 	 0.117540 	 256.878205
4600000000000.000000 	 0.117129 	 258.792485
4650000000000.000000 	 0.116724 	 260.701957
4700000000000.000000 	 0.116326 	 262.606749
4750000000000.000000 	 0.115934 	 264.506983
4800000000000.000000 	 0.115549 	 266.402779
4850000000000.000000 	 0.115170 	 268.294256
4900000000000.000000 	 0.114796 	 270.181526
4950000000000.000000 	 0.114429 	 272.064701
5000000000000.000000 	 0.114067 	 273.943891
