0.000000 	 -nan 	 -nan 
50000000000.000000 	 0.345806 	 8.304873 
100000000000.000000 	 0.310911 	 14.933714 
150000000000.000000 	 0.288587 	 20.792143 
200000000000.000000 	 0.272258 	 26.154238 
250000000000.000000 	 0.259467 	 31.156854 
300000000000.000000 	 0.249009 	 35.881277 
350000000000.000000 	 0.240202 	 40.380836 
400000000000.000000 	 0.232620 	 44.692924 
450000000000.000000 	 0.225984 	 48.845044 
500000000000.000000 	 0.220095 	 52.858179 
550000000000.000000 	 0.214814 	 56.748806 
600000000000.000000 	 0.210034 	 60.530173 
650000000000.000000 	 0.205674 	 64.213140 
700000000000.000000 	 0.201671 	 67.806755 
750000000000.000000 	 0.197975 	 71.318669 
800000000000.000000 	 0.194546 	 74.755425 
850000000000.000000 	 0.191349 	 78.122680 
900000000000.000000 	 0.188359 	 81.425374 
950000000000.000000 	 0.185551 	 84.667853 
1000000000000.000000 	 0.182907 	 87.853972 
1050000000000.000000 	 0.180410 	 90.987170 
1100000000000.000000 	 0.178045 	 94.070539 
1150000000000.000000 	 0.175801 	 97.106866 
1200000000000.000000 	 0.173667 	 100.098685 
1250000000000.000000 	 0.171633 	 103.048301 
1300000000000.000000 	 0.169691 	 105.957827 
1350000000000.000000 	 0.167834 	 108.829204 
1400000000000.000000 	 0.166056 	 111.664221 
1450000000000.000000 	 0.164351 	 114.464531 
1500000000000.000000 	 0.162713 	 117.231672 
1550000000000.000000 	 0.161138 	 119.967070 
1600000000000.000000 	 0.159623 	 122.672058 
1650000000000.000000 	 0.158162 	 125.347882 
1700000000000.000000 	 0.156753 	 127.995708 
1750000000000.000000 	 0.155392 	 130.616632 
1800000000000.000000 	 0.154077 	 133.211686 
1850000000000.000000 	 0.152805 	 135.781840 
1900000000000.000000 	 0.151574 	 138.328012 
1950000000000.000000 	 0.150382 	 140.851070 
2000000000000.000000 	 0.149225 	 143.351835 
2050000000000.000000 	 0.148103 	 145.831086 
2100000000000.000000 	 0.147015 	 148.289563 
2150000000000.000000 	 0.145957 	 150.727971 
2200000000000.000000 	 0.144929 	 153.146978 
2250000000000.000000 	 0.143929 	 155.547223 
2300000000000.000000 	 0.142956 	 157.929316 
2350000000000.000000 	 0.142010 	 160.293839 
2400000000000.000000 	 0.141088 	 162.641347 
2450000000000.000000 	 0.140189 	 164.972374 
2500000000000.000000 	 0.139313 	 167.287429 
2550000000000.000000 	 0.138459 	 169.587001 
2600000000000.000000 	 0.137626 	 171.871559 
2650000000000.000000 	 0.136812 	 174.141553 
2700000000000.000000 	 0.136018 	 176.397416 
2750000000000.000000 	 0.135243 	 178.639564 
2800000000000.000000 	 0.134485 	 180.868396 
2850000000000.000000 	 0.133744 	 183.084299 
2900000000000.000000 	 0.133020 	 185.287643 
2950000000000.000000 	 0.132312 	 187.478787 
3000000000000.000000 	 0.131619 	 189.658074 
3050000000000.000000 	 0.130941 	 191.825838 
3100000000000.000000 	 0.130278 	 193.982401 
3150000000000.000000 	 0.129628 	 196.128072 
3200000000000.000000 	 0.128991 	 198.263152 
3250000000000.000000 	 0.128368 	 200.387931 
3300000000000.000000 	 0.127757 	 202.502689 
3350000000000.000000 	 0.127159 	 204.607699 
3400000000000.000000 	 0.126572 	 206.703222 
3450000000000.000000 	 0.125997 	 208.789513 
3500000000000.000000 	 0.125432 	 210.866820 
3550000000000.000000 	 0.124879 	 212.935381 
3600000000000.000000 	 0.124336 	 214.995427 
3650000000000.000000 	 0.123803 	 217.047185 
3700000000000.000000 	 0.123280 	 219.090871 
3750000000000.000000 	 0.122766 	 221.126697 
3800000000000.000000 	 0.122262 	 223.154870 
3850000000000.000000 	 0.121767 	 225.175588 
3900000000000.000000 	 0.121281 	 227.189046 
3950000000000.000000 	 0.120803 	 229.195432 
4000000000000.000000 	 0.120334 	 231.194929 
4050000000000.000000 	 0.119873 	 233.187716 
4100000000000.000000 	 0.119419 	 235.173965 
4150000000000.000000 	 0.118974 	 237.153844 
4200000000000.000000 	 0.118536 	 239.127519 
4250000000000.000000 	 0.118105 	 241.095148 
4300000000000.000000 	 0.117682 	 243.056887 
4350000000000.000000 	 0.117265 	 245.012887 
4400000000000.000000 	 0.116855 	 246.963295 
4450000000000.000000 	 0.116452 	 248.908254 
4500000000000.000000 	 0.116056 	 250.847906 
4550000000000.000000 	 0.115666 	 252.782385 
4600000000000.000000 	 0.115282 	 254.711825 
4650000000000.000000 	 0.114904 	 256.636355 
4700000000000.000000 	 0.114532 	 258.556101 
4750000000000.000000 	 0.114166 	 260.471186 
4800000000000.000000 	 0.113805 	 262.381732 
4850000000000.000000 	 0.113450 	 264.287854 
4900000000000.000000 	 0.113100 	 266.189667 
4950000000000.000000 	 0.112756 	 268.087283 
5000000000000.000000 	 0.112417 	 269.980811 
