0.000000 	 -nan 	 -nan 
50000000000.000000 	 0.240456 	 5.774789 
100000000000.000000 	 0.217753 	 10.459104 
150000000000.000000 	 0.203340 	 14.650243 
200000000000.000000 	 0.192893 	 18.530094 
250000000000.000000 	 0.184789 	 22.189424 
300000000000.000000 	 0.178228 	 25.681945 
350000000000.000000 	 0.172758 	 29.042696 
400000000000.000000 	 0.168096 	 32.296064 
450000000000.000000 	 0.164056 	 35.459837 
500000000000.000000 	 0.160507 	 38.547453 
550000000000.000000 	 0.157355 	 41.569357 
600000000000.000000 	 0.154528 	 44.533849 
650000000000.000000 	 0.151974 	 47.447655 
700000000000.000000 	 0.149651 	 50.316309 
750000000000.000000 	 0.147525 	 53.144427 
800000000000.000000 	 0.145569 	 55.935907 
850000000000.000000 	 0.143762 	 58.694073 
900000000000.000000 	 0.142085 	 61.421785 
950000000000.000000 	 0.140524 	 64.121525 
1000000000000.000000 	 0.139064 	 66.795461 
1050000000000.000000 	 0.137697 	 69.445503 
1100000000000.000000 	 0.136411 	 72.073338 
1150000000000.000000 	 0.135200 	 74.680468 
1200000000000.000000 	 0.134057 	 77.268237 
1250000000000.000000 	 0.132974 	 79.837850 
1300000000000.000000 	 0.131948 	 82.390396 
1350000000000.000000 	 0.130973 	 84.926859 
1400000000000.000000 	 0.130044 	 87.448135 
1450000000000.000000 	 0.129160 	 89.955039 
1500000000000.000000 	 0.128315 	 92.448317 
1550000000000.000000 	 0.127507 	 94.928654 
1600000000000.000000 	 0.126734 	 97.396678 
1650000000000.000000 	 0.125993 	 99.852971 
1700000000000.000000 	 0.125282 	 102.298067 
1750000000000.000000 	 0.124598 	 104.732465 
1800000000000.000000 	 0.123941 	 107.156625 
1850000000000.000000 	 0.123308 	 109.570976 
1900000000000.000000 	 0.122699 	 111.975918 
1950000000000.000000 	 0.122111 	 114.371823 
2000000000000.000000 	 0.121543 	 116.759042 
2050000000000.000000 	 0.120994 	 119.137901 
2100000000000.000000 	 0.120464 	 121.508707 
2150000000000.000000 	 0.119951 	 123.871748 
2200000000000.000000 	 0.119454 	 126.227296 
2250000000000.000000 	 0.118972 	 128.575607 
2300000000000.000000 	 0.118505 	 130.916921 
2350000000000.000000 	 0.118052 	 133.251467 
2400000000000.000000 	 0.117612 	 135.579461 
2450000000000.000000 	 0.117185 	 137.901106 
2500000000000.000000 	 0.116769 	 140.216596 
2550000000000.000000 	 0.116365 	 142.526115 
2600000000000.000000 	 0.115972 	 144.829838 
2650000000000.000000 	 0.115589 	 147.127931 
2700000000000.000000 	 0.115217 	 149.420551 
2750000000000.000000 	 0.114854 	 151.707849 
2800000000000.000000 	 0.114499 	 153.989969 
2850000000000.000000 	 0.114154 	 156.267047 
2900000000000.000000 	 0.113817 	 158.539216 
2950000000000.000000 	 0.113488 	 160.806599 
3000000000000.000000 	 0.113167 	 163.069316 
3050000000000.000000 	 0.112853 	 165.327483 
3100000000000.000000 	 0.112547 	 167.581209 
3150000000000.000000 	 0.112247 	 169.830600 
3200000000000.000000 	 0.111954 	 172.075755 
3250000000000.000000 	 0.111667 	 174.316773 
3300000000000.000000 	 0.111386 	 176.553747 
3350000000000.000000 	 0.111112 	 178.786766 
3400000000000.000000 	 0.110843 	 181.015917 
3450000000000.000000 	 0.110579 	 183.241281 
3500000000000.000000 	 0.110321 	 185.462940 
3550000000000.000000 	 0.110068 	 187.680971 
3600000000000.000000 	 0.109820 	 189.895446 
3650000000000.000000 	 0.109577 	 192.106439 
3700000000000.000000 	 0.109338 	 194.314018 
3750000000000.000000 	 0.109104 	 196.518250 
3800000000000.000000 	 0.108874 	 198.719199 
3850000000000.000000 	 0.108649 	 200.916928 
3900000000000.000000 	 0.108427 	 203.111497 
3950000000000.000000 	 0.108210 	 205.302964 
4000000000000.000000 	 0.107996 	 207.491385 
4050000000000.000000 	 0.107786 	 209.676816 
4100000000000.000000 	 0.107580 	 211.859309 
4150000000000.000000 	 0.107378 	 214.038915 
4200000000000.000000 	 0.107178 	 216.215684 
4250000000000.000000 	 0.106982 	 218.389665 
4300000000000.000000 	 0.106790 	 220.560903 
4350000000000.000000 	 0.106600 	 222.729445 
4400000000000.000000 	 0.106413 	 224.895335 
4450000000000.000000 	 0.106230 	 227.058614 
4500000000000.000000 	 0.106049 	 229.219326 
4550000000000.000000 	 0.105871 	 231.377510 
4600000000000.000000 	 0.105696 	 233.533206 
4650000000000.000000 	 0.105524 	 235.686452 
4700000000000.000000 	 0.105354 	 237.837285 
4750000000000.000000 	 0.105187 	 239.985741 
4800000000000.000000 	 0.105022 	 242.131856 
4850000000000.000000 	 0.104859 	 244.275664 
4900000000000.000000 	 0.104699 	 246.417198 
4950000000000.000000 	 0.104542 	 248.556492 
5000000000000.000000 	 0.104386 	 250.693576 
