0.000000 	 -nan 	 -nan 
50000000000.000000 	 0.257101 	 6.174540 
100000000000.000000 	 0.227774 	 10.940463 
150000000000.000000 	 0.210150 	 15.140904 
200000000000.000000 	 0.197795 	 19.001017 
250000000000.000000 	 0.188433 	 22.627032 
300000000000.000000 	 0.180987 	 26.079578 
350000000000.000000 	 0.174867 	 29.397189 
400000000000.000000 	 0.169710 	 32.606156 
450000000000.000000 	 0.165285 	 35.725352 
500000000000.000000 	 0.161429 	 38.768852 
550000000000.000000 	 0.158029 	 41.747476 
600000000000.000000 	 0.155000 	 44.669747 
650000000000.000000 	 0.152278 	 47.542512 
700000000000.000000 	 0.149815 	 50.371367 
750000000000.000000 	 0.147571 	 53.160952 
800000000000.000000 	 0.145515 	 55.915163 
850000000000.000000 	 0.143623 	 58.637304 
900000000000.000000 	 0.141873 	 61.330207 
950000000000.000000 	 0.140249 	 63.996320 
1000000000000.000000 	 0.138736 	 66.637774 
1050000000000.000000 	 0.137322 	 69.256436 
1100000000000.000000 	 0.135996 	 71.853953 
1150000000000.000000 	 0.134750 	 74.431788 
1200000000000.000000 	 0.133576 	 76.991243 
1250000000000.000000 	 0.132467 	 79.533486 
1300000000000.000000 	 0.131418 	 82.059568 
1350000000000.000000 	 0.130423 	 84.570436 
1400000000000.000000 	 0.129477 	 87.066951 
1450000000000.000000 	 0.128578 	 89.549896 
1500000000000.000000 	 0.127720 	 92.019985 
1550000000000.000000 	 0.126902 	 94.477873 
1600000000000.000000 	 0.126119 	 96.924159 
1650000000000.000000 	 0.125370 	 99.359397 
1700000000000.000000 	 0.124652 	 101.784097 
1750000000000.000000 	 0.123963 	 104.198731 
1800000000000.000000 	 0.123302 	 106.603735 
1850000000000.000000 	 0.122665 	 108.999517 
1900000000000.000000 	 0.122053 	 111.386454 
1950000000000.000000 	 0.121463 	 113.764899 
2000000000000.000000 	 0.120893 	 116.135183 
2050000000000.000000 	 0.120344 	 118.497612 
2100000000000.000000 	 0.119813 	 120.852477 
2150000000000.000000 	 0.119300 	 123.200049 
2200000000000.000000 	 0.118804 	 125.540582 
2250000000000.000000 	 0.118323 	 127.874317 
2300000000000.000000 	 0.117857 	 130.201480 
2350000000000.000000 	 0.117406 	 132.522286 
2400000000000.000000 	 0.116968 	 134.836936 
2450000000000.000000 	 0.116543 	 137.145622 
2500000000000.000000 	 0.116130 	 139.448524 
2550000000000.000000 	 0.115728 	 141.745815 
2600000000000.000000 	 0.115338 	 144.037657 
2650000000000.000000 	 0.114958 	 146.324206 
2700000000000.000000 	 0.114588 	 148.605609 
2750000000000.000000 	 0.114228 	 150.882007 
2800000000000.000000 	 0.113878 	 153.153533 
2850000000000.000000 	 0.113536 	 155.420315 
2900000000000.000000 	 0.113202 	 157.682475 
2950000000000.000000 	 0.112877 	 159.940130 
3000000000000.000000 	 0.112559 	 162.193391 
3050000000000.000000 	 0.112249 	 164.442364 
3100000000000.000000 	 0.111946 	 166.687152 
3150000000000.000000 	 0.111650 	 168.927853 
3200000000000.000000 	 0.111361 	 171.164560 
3250000000000.000000 	 0.111078 	 173.397364 
3300000000000.000000 	 0.110801 	 175.626351 
3350000000000.000000 	 0.110530 	 177.851605 
3400000000000.000000 	 0.110265 	 180.073205 
3450000000000.000000 	 0.110006 	 182.291228 
3500000000000.000000 	 0.109752 	 184.505750 
3550000000000.000000 	 0.109503 	 186.716840 
3600000000000.000000 	 0.109258 	 188.924567 
3650000000000.000000 	 0.109019 	 191.128999 
3700000000000.000000 	 0.108784 	 193.330199 
3750000000000.000000 	 0.108554 	 195.528230 
3800000000000.000000 	 0.108329 	 197.723150 
3850000000000.000000 	 0.108107 	 199.915018 
3900000000000.000000 	 0.107889 	 202.103889 
3950000000000.000000 	 0.107676 	 204.289818 
4000000000000.000000 	 0.107466 	 206.472856 
4050000000000.000000 	 0.107260 	 208.653055 
4100000000000.000000 	 0.107058 	 210.830463 
4150000000000.000000 	 0.106859 	 213.005128 
4200000000000.000000 	 0.106663 	 215.177096 
4250000000000.000000 	 0.106471 	 217.346412 
4300000000000.000000 	 0.106282 	 219.513119 
4350000000000.000000 	 0.106096 	 221.677259 
4400000000000.000000 	 0.105914 	 223.838872 
4450000000000.000000 	 0.105734 	 225.998000 
4500000000000.000000 	 0.105557 	 228.154679 
4550000000000.000000 	 0.105382 	 230.308948 
4600000000000.000000 	 0.105211 	 232.460843 
4650000000000.000000 	 0.105042 	 234.610400 
4700000000000.000000 	 0.104876 	 236.757653 
4750000000000.000000 	 0.104712 	 238.902636 
4800000000000.000000 	 0.104551 	 241.045381 
4850000000000.000000 	 0.104392 	 243.185920 
4900000000000.000000 	 0.104235 	 245.324284 
4950000000000.000000 	 0.104081 	 247.460504 
5000000000000.000000 	 0.103928 	 249.594609 
