0.000000 	 -nan 	 -nan 
50000000000.000000 	 0.219467 	 5.270721 
100000000000.000000 	 0.199140 	 9.565112 
150000000000.000000 	 0.186156 	 13.412184 
200000000000.000000 	 0.176709 	 16.975381 
250000000000.000000 	 0.169361 	 20.336877 
300000000000.000000 	 0.163402 	 23.545548 
350000000000.000000 	 0.158426 	 26.633404 
400000000000.000000 	 0.154182 	 29.622789 
450000000000.000000 	 0.150502 	 32.530039 
500000000000.000000 	 0.147266 	 35.367522 
550000000000.000000 	 0.144392 	 38.144863 
600000000000.000000 	 0.141814 	 40.869727 
650000000000.000000 	 0.139485 	 43.548325 
700000000000.000000 	 0.137366 	 46.185779 
750000000000.000000 	 0.135427 	 48.786363 
800000000000.000000 	 0.133644 	 51.353686 
850000000000.000000 	 0.131997 	 53.890830 
900000000000.000000 	 0.130469 	 56.400449 
950000000000.000000 	 0.129047 	 58.884844 
1000000000000.000000 	 0.127719 	 61.346030 
1050000000000.000000 	 0.126475 	 63.785779 
1100000000000.000000 	 0.125306 	 66.205657 
1150000000000.000000 	 0.124205 	 68.607062 
1200000000000.000000 	 0.123166 	 70.991239 
1250000000000.000000 	 0.122184 	 73.359310 
1300000000000.000000 	 0.121253 	 75.712286 
1350000000000.000000 	 0.120369 	 78.051081 
1400000000000.000000 	 0.119528 	 80.376528 
1450000000000.000000 	 0.118727 	 82.689383 
1500000000000.000000 	 0.117963 	 84.990339 
1550000000000.000000 	 0.117234 	 87.280033 
1600000000000.000000 	 0.116536 	 89.559048 
1650000000000.000000 	 0.115867 	 91.827923 
1700000000000.000000 	 0.115226 	 94.087155 
1750000000000.000000 	 0.114611 	 96.337205 
1800000000000.000000 	 0.114019 	 98.578501 
1850000000000.000000 	 0.113451 	 100.811440 
1900000000000.000000 	 0.112903 	 103.036393 
1950000000000.000000 	 0.112376 	 105.253704 
2000000000000.000000 	 0.111867 	 107.463698 
2050000000000.000000 	 0.111376 	 109.666676 
2100000000000.000000 	 0.110901 	 111.862923 
2150000000000.000000 	 0.110442 	 114.052705 
2200000000000.000000 	 0.109999 	 116.236272 
2250000000000.000000 	 0.109569 	 118.413861 
2300000000000.000000 	 0.109153 	 120.585694 
2350000000000.000000 	 0.108750 	 122.751981 
2400000000000.000000 	 0.108359 	 124.912921 
2450000000000.000000 	 0.107980 	 127.068701 
2500000000000.000000 	 0.107611 	 129.219500 
2550000000000.000000 	 0.107253 	 131.365487 
2600000000000.000000 	 0.106905 	 133.506821 
2650000000000.000000 	 0.106567 	 135.643656 
2700000000000.000000 	 0.106238 	 137.776135 
2750000000000.000000 	 0.105917 	 139.904397 
2800000000000.000000 	 0.105606 	 142.028574 
2850000000000.000000 	 0.105302 	 144.148789 
2900000000000.000000 	 0.105005 	 146.265164 
2950000000000.000000 	 0.104717 	 148.377811 
3000000000000.000000 	 0.104435 	 150.486840 
3050000000000.000000 	 0.104160 	 152.592356 
3100000000000.000000 	 0.103892 	 154.694458 
3150000000000.000000 	 0.103630 	 156.793241 
3200000000000.000000 	 0.103374 	 158.888798 
3250000000000.000000 	 0.103124 	 160.981216 
3300000000000.000000 	 0.102880 	 163.070580 
3350000000000.000000 	 0.102641 	 165.156970 
3400000000000.000000 	 0.102407 	 167.240465 
3450000000000.000000 	 0.102179 	 169.321139 
3500000000000.000000 	 0.101955 	 171.399064 
3550000000000.000000 	 0.101736 	 173.474309 
3600000000000.000000 	 0.101522 	 175.546942 
3650000000000.000000 	 0.101312 	 177.617025 
3700000000000.000000 	 0.101106 	 179.684621 
3750000000000.000000 	 0.100905 	 181.749790 
3800000000000.000000 	 0.100707 	 183.812588 
3850000000000.000000 	 0.100514 	 185.873073 
3900000000000.000000 	 0.100324 	 187.931296 
3950000000000.000000 	 0.100137 	 189.987311 
4000000000000.000000 	 0.099955 	 192.041167 
4050000000000.000000 	 0.099775 	 194.092912 
4100000000000.000000 	 0.099599 	 196.142593 
4150000000000.000000 	 0.099427 	 198.190256 
4200000000000.000000 	 0.099257 	 200.235944 
4250000000000.000000 	 0.099091 	 202.279700 
4300000000000.000000 	 0.098927 	 204.321564 
4350000000000.000000 	 0.098766 	 206.361577 
4400000000000.000000 	 0.098608 	 208.399778 
4450000000000.000000 	 0.098453 	 210.436203 
4500000000000.000000 	 0.098301 	 212.470888 
4550000000000.000000 	 0.098151 	 214.503870 
4600000000000.000000 	 0.098003 	 216.535183 
4650000000000.000000 	 0.097858 	 218.564858 
4700000000000.000000 	 0.097715 	 220.592930 
4750000000000.000000 	 0.097575 	 222.619428 
4800000000000.000000 	 0.097437 	 224.644384 
4850000000000.000000 	 0.097301 	 226.667826 
4900000000000.000000 	 0.097167 	 228.689784 
4950000000000.000000 	 0.097036 	 230.710286 
5000000000000.000000 	 0.096906 	 232.729359 
