0.000000 	 -nan 	 -nan
50000000000.000000 	 0.972441 	 23.354171
100000000000.000000 	 1.015217 	 48.762924
150000000000.000000 	 1.038048 	 74.789380
200000000000.000000 	 1.051715 	 101.032082
250000000000.000000 	 1.060216 	 127.310891
300000000000.000000 	 1.065493 	 153.533349
350000000000.000000 	 1.068627 	 179.649236
400000000000.000000 	 1.070280 	 205.630957
450000000000.000000 	 1.070877 	 231.463839
500000000000.000000 	 1.070706 	 257.140918
550000000000.000000 	 1.069967 	 282.659942
600000000000.000000 	 1.068806 	 308.021582
650000000000.000000 	 1.067327 	 333.228322
700000000000.000000 	 1.065609 	 358.283757
750000000000.000000 	 1.063713 	 383.192135
800000000000.000000 	 1.061682 	 407.958058
850000000000.000000 	 1.059553 	 432.586290
900000000000.000000 	 1.057353 	 457.081624
950000000000.000000 	 1.055104 	 481.448800
1000000000000.000000 	 1.052823 	 505.692444
1050000000000.000000 	 1.050523 	 529.817041
1100000000000.000000 	 1.048215 	 553.826911
1150000000000.000000 	 1.045907 	 577.726196
1200000000000.000000 	 1.043607 	 601.518863
1250000000000.000000 	 1.041319 	 625.208697
1300000000000.000000 	 1.039049 	 648.799306
1350000000000.000000 	 1.036799 	 672.294129
1400000000000.000000 	 1.034572 	 695.696441
1450000000000.000000 	 1.032370 	 719.009359
1500000000000.000000 	 1.030195 	 742.235849
1550000000000.000000 	 1.028049 	 765.378738
1600000000000.000000 	 1.025931 	 788.440715
1650000000000.000000 	 1.023842 	 811.424344
1700000000000.000000 	 1.021784 	 834.332069
1750000000000.000000 	 1.019755 	 857.166218
1800000000000.000000 	 1.017757 	 879.929014
1850000000000.000000 	 1.015789 	 902.622581
1900000000000.000000 	 1.013851 	 925.248943
1950000000000.000000 	 1.011942 	 947.810040
2000000000000.000000 	 1.010063 	 970.307724
2050000000000.000000 	 1.008213 	 992.743767
2100000000000.000000 	 1.006392 	 1015.119869
2150000000000.000000 	 1.004598 	 1037.437656
2200000000000.000000 	 1.002833 	 1059.698687
2250000000000.000000 	 1.001095 	 1081.904461
2300000000000.000000 	 0.999384 	 1104.056413
2350000000000.000000 	 0.997699 	 1126.155923
2400000000000.000000 	 0.996040 	 1148.204319
2450000000000.000000 	 0.994407 	 1170.202876
2500000000000.000000 	 0.992798 	 1192.152821
2550000000000.000000 	 0.991214 	 1214.055337
2600000000000.000000 	 0.989653 	 1235.911562
2650000000000.000000 	 0.988116 	 1257.722594
2700000000000.000000 	 0.986602 	 1279.489492
2750000000000.000000 	 0.985110 	 1301.213276
2800000000000.000000 	 0.983640 	 1322.894933
2850000000000.000000 	 0.982192 	 1344.535415
2900000000000.000000 	 0.980765 	 1366.135642
2950000000000.000000 	 0.979358 	 1387.696506
3000000000000.000000 	 0.977971 	 1409.218866
3050000000000.000000 	 0.976605 	 1430.703555
3100000000000.000000 	 0.975257 	 1452.151381
3150000000000.000000 	 0.973929 	 1473.563124
3200000000000.000000 	 0.972619 	 1494.939542
3250000000000.000000 	 0.971327 	 1516.281367
3300000000000.000000 	 0.970053 	 1537.589314
3350000000000.000000 	 0.968796 	 1558.864071
3400000000000.000000 	 0.967556 	 1580.106309
3450000000000.000000 	 0.966334 	 1601.316679
3500000000000.000000 	 0.965127 	 1622.495813
3550000000000.000000 	 0.963937 	 1643.644326
3600000000000.000000 	 0.962762 	 1664.762814
3650000000000.000000 	 0.961602 	 1685.851859
3700000000000.000000 	 0.960458 	 1706.912025
3750000000000.000000 	 0.959328 	 1727.943861
3800000000000.000000 	 0.958213 	 1748.947903
3850000000000.000000 	 0.957113 	 1769.924671
3900000000000.000000 	 0.956026 	 1790.874672
3950000000000.000000 	 0.954952 	 1811.798402
4000000000000.000000 	 0.953893 	 1832.696340
4050000000000.000000 	 0.952846 	 1853.568957
4100000000000.000000 	 0.951812 	 1874.416711
4150000000000.000000 	 0.950791 	 1895.240047
4200000000000.000000 	 0.949782 	 1916.039402
4250000000000.000000 	 0.948786 	 1936.815200
4300000000000.000000 	 0.947801 	 1957.567857
4350000000000.000000 	 0.946829 	 1978.297777
4400000000000.000000 	 0.945867 	 1999.005356
4450000000000.000000 	 0.944917 	 2019.690981
4500000000000.000000 	 0.943979 	 2040.355029
4550000000000.000000 	 0.943051 	 2060.997868
4600000000000.000000 	 0.942134 	 2081.619860
4650000000000.000000 	 0.941227 	 2102.221358
4700000000000.000000 	 0.940331 	 2122.802705
4750000000000.000000 	 0.939445 	 2143.364239
4800000000000.000000 	 0.938569 	 2163.906291
4850000000000.000000 	 0.937703 	 2184.429183
4900000000000.000000 	 0.936846 	 2204.933230
4950000000000.000000 	 0.935999 	 2225.418743
5000000000000.000000 	 0.935162 	 2245.886024
