0.000000 	 -nan 	 -nan 
50000000000.000000 	 0.314823 	 7.560789 
100000000000.000000 	 0.290850 	 13.970103 
150000000000.000000 	 0.274206 	 19.756046 
200000000000.000000 	 0.261407 	 25.111839 
250000000000.000000 	 0.251020 	 30.142479 
300000000000.000000 	 0.242296 	 34.913890 
350000000000.000000 	 0.234790 	 39.471117 
400000000000.000000 	 0.228216 	 43.846746 
450000000000.000000 	 0.222376 	 48.065356 
500000000000.000000 	 0.217130 	 52.146090 
550000000000.000000 	 0.212374 	 56.104245 
600000000000.000000 	 0.208029 	 59.952300 
650000000000.000000 	 0.204032 	 63.700617 
700000000000.000000 	 0.200336 	 67.357926 
750000000000.000000 	 0.196901 	 70.931677 
800000000000.000000 	 0.193694 	 74.428297 
850000000000.000000 	 0.190690 	 77.853388 
900000000000.000000 	 0.187865 	 81.211869 
950000000000.000000 	 0.185201 	 84.508098 
1000000000000.000000 	 0.182682 	 87.745958 
1050000000000.000000 	 0.180294 	 90.928932 
1100000000000.000000 	 0.178025 	 94.060160 
1150000000000.000000 	 0.175865 	 97.142491 
1200000000000.000000 	 0.173805 	 100.178515 
1250000000000.000000 	 0.171836 	 103.170603 
1300000000000.000000 	 0.169952 	 106.120930 
1350000000000.000000 	 0.168146 	 109.031500 
1400000000000.000000 	 0.166413 	 111.904163 
1450000000000.000000 	 0.164747 	 114.740635 
1500000000000.000000 	 0.163145 	 117.542512 
1550000000000.000000 	 0.161601 	 120.311277 
1600000000000.000000 	 0.160112 	 123.048319 
1650000000000.000000 	 0.158676 	 125.754938 
1700000000000.000000 	 0.157288 	 128.432350 
1750000000000.000000 	 0.155946 	 131.081702 
1800000000000.000000 	 0.154647 	 133.704072 
1850000000000.000000 	 0.153389 	 136.300476 
1900000000000.000000 	 0.152170 	 138.871875 
1950000000000.000000 	 0.150988 	 141.419179 
2000000000000.000000 	 0.149841 	 143.943249 
2050000000000.000000 	 0.148727 	 146.444901 
2100000000000.000000 	 0.147644 	 148.924913 
2150000000000.000000 	 0.146592 	 151.384022 
2200000000000.000000 	 0.145568 	 153.822932 
2250000000000.000000 	 0.144572 	 156.242313 
2300000000000.000000 	 0.143602 	 158.642805 
2350000000000.000000 	 0.142657 	 161.025018 
2400000000000.000000 	 0.141737 	 163.389537 
2450000000000.000000 	 0.140839 	 165.736921 
2500000000000.000000 	 0.139963 	 168.067704 
2550000000000.000000 	 0.139108 	 170.382400 
2600000000000.000000 	 0.138274 	 172.681502 
2650000000000.000000 	 0.137460 	 174.965481 
2700000000000.000000 	 0.136664 	 177.234792 
2750000000000.000000 	 0.135886 	 179.489871 
2800000000000.000000 	 0.135126 	 181.731137 
2850000000000.000000 	 0.134383 	 183.958994 
2900000000000.000000 	 0.133656 	 186.173832 
2950000000000.000000 	 0.132945 	 188.376025 
3000000000000.000000 	 0.132249 	 190.565935 
3050000000000.000000 	 0.131568 	 192.743910 
3100000000000.000000 	 0.130901 	 194.910287 
3150000000000.000000 	 0.130247 	 197.065391 
3200000000000.000000 	 0.129607 	 199.209535 
3250000000000.000000 	 0.128980 	 201.343024 
3300000000000.000000 	 0.128365 	 203.466150 
3350000000000.000000 	 0.127762 	 205.579197 
3400000000000.000000 	 0.127172 	 207.682440 
3450000000000.000000 	 0.126592 	 209.776144 
3500000000000.000000 	 0.126023 	 211.860569 
3550000000000.000000 	 0.125466 	 213.935961 
3600000000000.000000 	 0.124918 	 216.002565 
3650000000000.000000 	 0.124381 	 218.060614 
3700000000000.000000 	 0.123853 	 220.110335 
3750000000000.000000 	 0.123335 	 222.151949 
3800000000000.000000 	 0.122827 	 224.185671 
3850000000000.000000 	 0.122327 	 226.211708 
3900000000000.000000 	 0.121837 	 228.230262 
3950000000000.000000 	 0.121354 	 230.241529 
4000000000000.000000 	 0.120881 	 232.245700 
4050000000000.000000 	 0.120415 	 234.242960 
4100000000000.000000 	 0.119957 	 236.233488 
4150000000000.000000 	 0.119507 	 238.217460 
4200000000000.000000 	 0.119065 	 240.195047 
4250000000000.000000 	 0.118630 	 242.166413 
4300000000000.000000 	 0.118202 	 244.131721 
4350000000000.000000 	 0.117781 	 246.091126 
4400000000000.000000 	 0.117367 	 248.044782 
4450000000000.000000 	 0.116960 	 249.992838 
4500000000000.000000 	 0.116559 	 251.935438 
4550000000000.000000 	 0.116165 	 253.872723 
4600000000000.000000 	 0.115776 	 255.804832 
4650000000000.000000 	 0.115394 	 257.731898 
4700000000000.000000 	 0.115018 	 259.654051 
4750000000000.000000 	 0.114648 	 261.571420 
4800000000000.000000 	 0.114283 	 263.484128 
4850000000000.000000 	 0.113924 	 265.392297 
4900000000000.000000 	 0.113570 	 267.296044 
4950000000000.000000 	 0.113222 	 269.195485 
5000000000000.000000 	 0.112879 	 271.090733 
