0.000000 	 -nan 	 -nan
50000000000.000000 	 1.271862 	 30.545055
100000000000.000000 	 1.285014 	 61.721829
150000000000.000000 	 1.284415 	 92.539649
200000000000.000000 	 1.278820 	 122.848667
250000000000.000000 	 1.271086 	 152.632182
300000000000.000000 	 1.262431 	 181.911441
350000000000.000000 	 1.253443 	 210.718971
400000000000.000000 	 1.244427 	 239.089391
450000000000.000000 	 1.235546 	 267.056020
500000000000.000000 	 1.226888 	 294.649685
550000000000.000000 	 1.218499 	 321.898408
600000000000.000000 	 1.210398 	 348.827470
650000000000.000000 	 1.202593 	 375.459619
700000000000.000000 	 1.195081 	 401.815313
750000000000.000000 	 1.187854 	 427.912980
800000000000.000000 	 1.180902 	 453.769247
850000000000.000000 	 1.174214 	 479.399156
900000000000.000000 	 1.167777 	 504.816346
950000000000.000000 	 1.161578 	 530.033224
1000000000000.000000 	 1.155606 	 555.061100
1050000000000.000000 	 1.149848 	 579.910314
1100000000000.000000 	 1.144294 	 604.590345
1150000000000.000000 	 1.138932 	 629.109902
1200000000000.000000 	 1.133752 	 653.477007
1250000000000.000000 	 1.128745 	 677.699067
1300000000000.000000 	 1.123902 	 701.782934
1350000000000.000000 	 1.119214 	 725.734963
1400000000000.000000 	 1.114674 	 749.561058
1450000000000.000000 	 1.110274 	 773.266713
1500000000000.000000 	 1.106008 	 796.857056
1550000000000.000000 	 1.101868 	 820.336873
1600000000000.000000 	 1.097849 	 843.710648
1650000000000.000000 	 1.093945 	 866.982580
1700000000000.000000 	 1.090150 	 890.156613
1750000000000.000000 	 1.086461 	 913.236457
1800000000000.000000 	 1.082872 	 936.225601
1850000000000.000000 	 1.079378 	 959.127339
1900000000000.000000 	 1.075976 	 981.944777
1950000000000.000000 	 1.072661 	 1004.680855
2000000000000.000000 	 1.069430 	 1027.338351
2050000000000.000000 	 1.066280 	 1049.919902
2100000000000.000000 	 1.063207 	 1072.428005
2150000000000.000000 	 1.060208 	 1094.865035
2200000000000.000000 	 1.057280 	 1117.233246
2250000000000.000000 	 1.054421 	 1139.534786
2300000000000.000000 	 1.051627 	 1161.771699
2350000000000.000000 	 1.048897 	 1183.945935
2400000000000.000000 	 1.046228 	 1206.059353
2450000000000.000000 	 1.043618 	 1228.113729
2500000000000.000000 	 1.041064 	 1250.110762
2550000000000.000000 	 1.038565 	 1272.052075
2600000000000.000000 	 1.036119 	 1293.939224
2650000000000.000000 	 1.033723 	 1315.773698
2700000000000.000000 	 1.031377 	 1337.556926
2750000000000.000000 	 1.029078 	 1359.290278
2800000000000.000000 	 1.026826 	 1380.975070
2850000000000.000000 	 1.024618 	 1402.612566
2900000000000.000000 	 1.022452 	 1424.203981
2950000000000.000000 	 1.020329 	 1445.750485
3000000000000.000000 	 1.018246 	 1467.253204
3050000000000.000000 	 1.016202 	 1488.713220
3100000000000.000000 	 1.014196 	 1510.131578
3150000000000.000000 	 1.012227 	 1531.509287
3200000000000.000000 	 1.010294 	 1552.847317
3250000000000.000000 	 1.008395 	 1574.146606
3300000000000.000000 	 1.006530 	 1595.408061
3350000000000.000000 	 1.004698 	 1616.632556
3400000000000.000000 	 1.002897 	 1637.820937
3450000000000.000000 	 1.001128 	 1658.974024
3500000000000.000000 	 0.999388 	 1680.092607
3550000000000.000000 	 0.997678 	 1701.177453
3600000000000.000000 	 0.995996 	 1722.229303
3650000000000.000000 	 0.994341 	 1743.248878
3700000000000.000000 	 0.992714 	 1764.236875
3750000000000.000000 	 0.991113 	 1785.193968
3800000000000.000000 	 0.989537 	 1806.120813
3850000000000.000000 	 0.987987 	 1827.018047
3900000000000.000000 	 0.986460 	 1847.886286
3950000000000.000000 	 0.984958 	 1868.726131
4000000000000.000000 	 0.983478 	 1889.538164
4050000000000.000000 	 0.982021 	 1910.322951
4100000000000.000000 	 0.980586 	 1931.081041
4150000000000.000000 	 0.979172 	 1951.812970
4200000000000.000000 	 0.977779 	 1972.519258
4250000000000.000000 	 0.976407 	 1993.200412
4300000000000.000000 	 0.975055 	 2013.856923
4350000000000.000000 	 0.973722 	 2034.489272
4400000000000.000000 	 0.972409 	 2055.097926
4450000000000.000000 	 0.971114 	 2075.683340
4500000000000.000000 	 0.969837 	 2096.245957
4550000000000.000000 	 0.968578 	 2116.786209
4600000000000.000000 	 0.967336 	 2137.304518
4650000000000.000000 	 0.966112 	 2157.801294
4700000000000.000000 	 0.964904 	 2178.276939
4750000000000.000000 	 0.963713 	 2198.731842
4800000000000.000000 	 0.962537 	 2219.166386
4850000000000.000000 	 0.961378 	 2239.580942
4900000000000.000000 	 0.960233 	 2259.975875
4950000000000.000000 	 0.959104 	 2280.351538
5000000000000.000000 	 0.957989 	 2300.708280
