0.000000 	 -nan 	 -nan
50000000000.000000 	 0.974432 	 23.401968
100000000000.000000 	 1.019721 	 48.979298
150000000000.000000 	 1.044575 	 75.259583
200000000000.000000 	 1.059857 	 101.814212
250000000000.000000 	 1.069655 	 128.444255
300000000000.000000 	 1.075976 	 155.044040
350000000000.000000 	 1.079957 	 181.553886
400000000000.000000 	 1.082295 	 207.939322
450000000000.000000 	 1.083446 	 234.180628
500000000000.000000 	 1.083723 	 260.267102
550000000000.000000 	 1.083344 	 286.193715
600000000000.000000 	 1.082469 	 311.959071
650000000000.000000 	 1.081215 	 337.564122
700000000000.000000 	 1.079670 	 363.011332
750000000000.000000 	 1.077903 	 388.304129
800000000000.000000 	 1.075965 	 413.446530
850000000000.000000 	 1.073898 	 438.442897
900000000000.000000 	 1.071733 	 463.297763
950000000000.000000 	 1.069496 	 488.015715
1000000000000.000000 	 1.067207 	 512.601317
1050000000000.000000 	 1.064882 	 537.059053
1100000000000.000000 	 1.062536 	 561.393296
1150000000000.000000 	 1.060177 	 585.608282
1200000000000.000000 	 1.057815 	 609.708097
1250000000000.000000 	 1.055457 	 633.696674
1300000000000.000000 	 1.053108 	 657.577783
1350000000000.000000 	 1.050772 	 681.355039
1400000000000.000000 	 1.048455 	 705.031901
1450000000000.000000 	 1.046157 	 728.611674
1500000000000.000000 	 1.043883 	 752.097519
1550000000000.000000 	 1.041633 	 775.492456
1600000000000.000000 	 1.039409 	 798.799371
1650000000000.000000 	 1.037213 	 822.021021
1700000000000.000000 	 1.035044 	 845.160040
1750000000000.000000 	 1.032904 	 868.218946
1800000000000.000000 	 1.030794 	 891.200148
1850000000000.000000 	 1.028712 	 914.105950
1900000000000.000000 	 1.026660 	 936.938555
1950000000000.000000 	 1.024637 	 959.700076
2000000000000.000000 	 1.022643 	 982.392533
2050000000000.000000 	 1.020678 	 1005.017864
2100000000000.000000 	 1.018742 	 1027.577926
2150000000000.000000 	 1.016835 	 1050.074502
2200000000000.000000 	 1.014956 	 1072.509302
2250000000000.000000 	 1.013105 	 1094.883969
2300000000000.000000 	 1.011282 	 1117.200081
2350000000000.000000 	 1.009485 	 1139.459155
2400000000000.000000 	 1.007715 	 1161.662651
2450000000000.000000 	 1.005971 	 1183.811973
2500000000000.000000 	 1.004253 	 1205.908473
2550000000000.000000 	 1.002561 	 1227.953454
2600000000000.000000 	 1.000893 	 1249.948170
2650000000000.000000 	 0.999249 	 1271.893833
2700000000000.000000 	 0.997630 	 1293.791610
2750000000000.000000 	 0.996034 	 1315.642629
2800000000000.000000 	 0.994461 	 1337.447977
2850000000000.000000 	 0.992911 	 1359.208707
2900000000000.000000 	 0.991383 	 1380.925834
2950000000000.000000 	 0.989876 	 1402.600341
3000000000000.000000 	 0.988391 	 1424.233179
3050000000000.000000 	 0.986927 	 1445.825268
3100000000000.000000 	 0.985483 	 1467.377499
3150000000000.000000 	 0.984059 	 1488.890734
3200000000000.000000 	 0.982655 	 1510.365809
3250000000000.000000 	 0.981270 	 1531.803535
3300000000000.000000 	 0.979904 	 1553.204698
3350000000000.000000 	 0.978557 	 1574.570059
3400000000000.000000 	 0.977228 	 1595.900358
3450000000000.000000 	 0.975916 	 1617.196315
3500000000000.000000 	 0.974622 	 1638.458625
3550000000000.000000 	 0.973346 	 1659.687967
3600000000000.000000 	 0.972085 	 1680.884999
3650000000000.000000 	 0.970842 	 1702.050361
3700000000000.000000 	 0.969614 	 1723.184676
3750000000000.000000 	 0.968403 	 1744.288548
3800000000000.000000 	 0.967207 	 1765.362567
3850000000000.000000 	 0.966026 	 1786.407306
3900000000000.000000 	 0.964860 	 1807.423324
3950000000000.000000 	 0.963709 	 1828.411165
4000000000000.000000 	 0.962572 	 1849.371357
4050000000000.000000 	 0.961449 	 1870.304416
4100000000000.000000 	 0.960340 	 1891.210847
4150000000000.000000 	 0.959245 	 1912.091139
4200000000000.000000 	 0.958163 	 1932.945770
4250000000000.000000 	 0.957094 	 1953.775208
4300000000000.000000 	 0.956038 	 1974.579906
4350000000000.000000 	 0.954995 	 1995.360310
4400000000000.000000 	 0.953964 	 2016.116853
4450000000000.000000 	 0.952945 	 2036.849959
4500000000000.000000 	 0.951939 	 2057.560040
4550000000000.000000 	 0.950944 	 2078.247501
4600000000000.000000 	 0.949960 	 2098.912737
4650000000000.000000 	 0.948988 	 2119.556132
4700000000000.000000 	 0.948028 	 2140.178064
4750000000000.000000 	 0.947078 	 2160.778902
4800000000000.000000 	 0.946139 	 2181.359005
4850000000000.000000 	 0.945210 	 2201.918726
4900000000000.000000 	 0.944292 	 2222.458410
4950000000000.000000 	 0.943385 	 2242.978394
5000000000000.000000 	 0.942487 	 2263.479008
