0.000000 	 -nan 	 -nan 
50000000000.000000 	 0.341258 	 8.195662 
100000000000.000000 	 0.305969 	 14.696307 
150000000000.000000 	 0.283631 	 20.435049 
200000000000.000000 	 0.267404 	 25.687934 
250000000000.000000 	 0.254756 	 30.591151 
300000000000.000000 	 0.244454 	 35.224917 
350000000000.000000 	 0.235804 	 39.641531 
400000000000.000000 	 0.228376 	 43.877479 
450000000000.000000 	 0.221887 	 47.959490 
500000000000.000000 	 0.216139 	 51.907892 
550000000000.000000 	 0.210990 	 55.738601 
600000000000.000000 	 0.206336 	 59.464388 
650000000000.000000 	 0.202095 	 63.095697 
700000000000.000000 	 0.198205 	 66.641221 
750000000000.000000 	 0.194615 	 70.108295 
800000000000.000000 	 0.191287 	 73.503188 
850000000000.000000 	 0.188186 	 76.831316 
900000000000.000000 	 0.185287 	 80.097402 
950000000000.000000 	 0.182566 	 83.305599 
1000000000000.000000 	 0.180004 	 86.459590 
1050000000000.000000 	 0.177585 	 89.562660 
1100000000000.000000 	 0.175295 	 92.617759 
1150000000000.000000 	 0.173123 	 95.627548 
1200000000000.000000 	 0.171057 	 98.594444 
1250000000000.000000 	 0.169088 	 101.520648 
1300000000000.000000 	 0.167209 	 104.408175 
1350000000000.000000 	 0.165413 	 107.258879 
1400000000000.000000 	 0.163692 	 110.074466 
1450000000000.000000 	 0.162042 	 112.856516 
1500000000000.000000 	 0.160457 	 115.606495 
1550000000000.000000 	 0.158934 	 118.325767 
1600000000000.000000 	 0.157467 	 121.015605 
1650000000000.000000 	 0.156054 	 123.677200 
1700000000000.000000 	 0.154690 	 126.311667 
1750000000000.000000 	 0.153374 	 128.920053 
1800000000000.000000 	 0.152101 	 131.503346 
1850000000000.000000 	 0.150871 	 134.062475 
1900000000000.000000 	 0.149679 	 136.598318 
1950000000000.000000 	 0.148524 	 139.111707 
2000000000000.000000 	 0.147405 	 141.603428 
2050000000000.000000 	 0.146319 	 144.074230 
2100000000000.000000 	 0.145265 	 146.524821 
2150000000000.000000 	 0.144241 	 148.955878 
2200000000000.000000 	 0.143245 	 151.368042 
2250000000000.000000 	 0.142277 	 153.761928 
2300000000000.000000 	 0.141335 	 156.138121 
2350000000000.000000 	 0.140418 	 158.497181 
2400000000000.000000 	 0.139525 	 160.839642 
2450000000000.000000 	 0.138654 	 163.166018 
2500000000000.000000 	 0.137805 	 165.476799 
2550000000000.000000 	 0.136978 	 167.772456 
2600000000000.000000 	 0.136170 	 170.053441 
2650000000000.000000 	 0.135381 	 172.320188 
2700000000000.000000 	 0.134612 	 174.573115 
2750000000000.000000 	 0.133860 	 176.812623 
2800000000000.000000 	 0.133125 	 179.039098 
2850000000000.000000 	 0.132406 	 181.252914 
2900000000000.000000 	 0.131704 	 183.454427 
2950000000000.000000 	 0.131017 	 185.643985 
3000000000000.000000 	 0.130345 	 187.821922 
3050000000000.000000 	 0.129687 	 189.988558 
3100000000000.000000 	 0.129043 	 192.144207 
3150000000000.000000 	 0.128412 	 194.289167 
3200000000000.000000 	 0.127795 	 196.423731 
3250000000000.000000 	 0.127190 	 198.548179 
3300000000000.000000 	 0.126597 	 200.662784 
3350000000000.000000 	 0.126015 	 202.767809 
3400000000000.000000 	 0.125445 	 204.863510 
3450000000000.000000 	 0.124887 	 206.950133 
3500000000000.000000 	 0.124338 	 209.027918 
3550000000000.000000 	 0.123801 	 211.097099 
3600000000000.000000 	 0.123273 	 213.157899 
3650000000000.000000 	 0.122755 	 215.210538 
3700000000000.000000 	 0.122247 	 217.255229 
3750000000000.000000 	 0.121748 	 219.292177 
3800000000000.000000 	 0.121258 	 221.321582 
3850000000000.000000 	 0.120776 	 223.343640 
3900000000000.000000 	 0.120304 	 225.358539 
3950000000000.000000 	 0.119839 	 227.366462 
4000000000000.000000 	 0.119383 	 229.367590 
4050000000000.000000 	 0.118934 	 231.362095 
4100000000000.000000 	 0.118493 	 233.350146 
4150000000000.000000 	 0.118060 	 235.331908 
4200000000000.000000 	 0.117634 	 237.307542 
4250000000000.000000 	 0.117214 	 239.277203 
4300000000000.000000 	 0.116802 	 241.241043 
4350000000000.000000 	 0.116397 	 243.199210 
4400000000000.000000 	 0.115998 	 245.151848 
4450000000000.000000 	 0.115606 	 247.099098 
4500000000000.000000 	 0.115220 	 249.041096 
4550000000000.000000 	 0.114840 	 250.977976 
4600000000000.000000 	 0.114466 	 252.909868 
4650000000000.000000 	 0.114098 	 254.836899 
4700000000000.000000 	 0.113736 	 256.759193 
4750000000000.000000 	 0.113379 	 258.676871 
4800000000000.000000 	 0.113028 	 260.590049 
4850000000000.000000 	 0.112682 	 262.498844 
4900000000000.000000 	 0.112341 	 264.403367 
4950000000000.000000 	 0.112006 	 266.303729 
5000000000000.000000 	 0.111675 	 268.200035 
