0.000000 	 -nan 	 -nan 
50000000000.000000 	 0.217647 	 5.227011 
100000000000.000000 	 0.197142 	 9.469146 
150000000000.000000 	 0.184136 	 13.266646 
200000000000.000000 	 0.174716 	 16.783955 
250000000000.000000 	 0.167414 	 20.103111 
300000000000.000000 	 0.161508 	 23.272644 
350000000000.000000 	 0.156587 	 26.324207 
400000000000.000000 	 0.152397 	 29.279824 
450000000000.000000 	 0.148769 	 32.155550 
500000000000.000000 	 0.145584 	 34.963517 
550000000000.000000 	 0.142758 	 37.713147 
600000000000.000000 	 0.140226 	 40.411928 
650000000000.000000 	 0.137940 	 43.065924 
700000000000.000000 	 0.135862 	 45.680124 
750000000000.000000 	 0.133962 	 48.258688 
800000000000.000000 	 0.132217 	 50.805127 
850000000000.000000 	 0.130605 	 53.322434 
900000000000.000000 	 0.129111 	 55.813183 
950000000000.000000 	 0.127721 	 58.279608 
1000000000000.000000 	 0.126423 	 60.723661 
1050000000000.000000 	 0.125208 	 63.147055 
1100000000000.000000 	 0.124067 	 65.551309 
1150000000000.000000 	 0.122994 	 67.937773 
1200000000000.000000 	 0.121980 	 70.307652 
1250000000000.000000 	 0.121023 	 72.662028 
1300000000000.000000 	 0.120115 	 75.001878 
1350000000000.000000 	 0.119254 	 77.328085 
1400000000000.000000 	 0.118435 	 79.641451 
1450000000000.000000 	 0.117655 	 81.942706 
1500000000000.000000 	 0.116912 	 84.232519 
1550000000000.000000 	 0.116201 	 86.511501 
1600000000000.000000 	 0.115522 	 88.780216 
1650000000000.000000 	 0.114872 	 91.039182 
1700000000000.000000 	 0.114248 	 93.288878 
1750000000000.000000 	 0.113650 	 95.529747 
1800000000000.000000 	 0.113075 	 97.762200 
1850000000000.000000 	 0.112522 	 99.986620 
1900000000000.000000 	 0.111990 	 102.203363 
1950000000000.000000 	 0.111478 	 104.412761 
2000000000000.000000 	 0.110983 	 106.615125 
2050000000000.000000 	 0.110506 	 108.810746 
2100000000000.000000 	 0.110045 	 110.999895 
2150000000000.000000 	 0.109600 	 113.182829 
2200000000000.000000 	 0.109169 	 115.359788 
2250000000000.000000 	 0.108752 	 117.531000 
2300000000000.000000 	 0.108349 	 119.696677 
2350000000000.000000 	 0.107957 	 121.857022 
2400000000000.000000 	 0.107578 	 124.012224 
2450000000000.000000 	 0.107209 	 126.162465 
2500000000000.000000 	 0.106852 	 128.307915 
2550000000000.000000 	 0.106505 	 130.448736 
2600000000000.000000 	 0.106167 	 132.585081 
2650000000000.000000 	 0.105839 	 134.717097 
2700000000000.000000 	 0.105520 	 136.844923 
2750000000000.000000 	 0.105209 	 138.968690 
2800000000000.000000 	 0.104907 	 141.088526 
2850000000000.000000 	 0.104612 	 143.204548 
2900000000000.000000 	 0.104325 	 145.316874 
2950000000000.000000 	 0.104045 	 147.425611 
3000000000000.000000 	 0.103772 	 149.530864 
3050000000000.000000 	 0.103505 	 151.632733 
3100000000000.000000 	 0.103245 	 153.731314 
3150000000000.000000 	 0.102991 	 155.826699 
3200000000000.000000 	 0.102743 	 157.918975 
3250000000000.000000 	 0.102501 	 160.008226 
3300000000000.000000 	 0.102264 	 162.094534 
3350000000000.000000 	 0.102033 	 164.177976 
3400000000000.000000 	 0.101806 	 166.258626 
3450000000000.000000 	 0.101585 	 168.336556 
3500000000000.000000 	 0.101368 	 170.411835 
3550000000000.000000 	 0.101156 	 172.484530 
3600000000000.000000 	 0.100948 	 174.554703 
3650000000000.000000 	 0.100745 	 176.622417 
3700000000000.000000 	 0.100545 	 178.687732 
3750000000000.000000 	 0.100350 	 180.750703 
3800000000000.000000 	 0.100159 	 182.811386 
3850000000000.000000 	 0.099971 	 184.869834 
3900000000000.000000 	 0.099787 	 186.926100 
3950000000000.000000 	 0.099607 	 188.980231 
4000000000000.000000 	 0.099430 	 191.032277 
4050000000000.000000 	 0.099256 	 193.082284 
4100000000000.000000 	 0.099085 	 195.130295 
4150000000000.000000 	 0.098918 	 197.176356 
4200000000000.000000 	 0.098754 	 199.220508 
4250000000000.000000 	 0.098592 	 201.262791 
4300000000000.000000 	 0.098434 	 203.303245 
4350000000000.000000 	 0.098278 	 205.341908 
4400000000000.000000 	 0.098125 	 207.378817 
4450000000000.000000 	 0.097975 	 209.414007 
4500000000000.000000 	 0.097827 	 211.447515 
4550000000000.000000 	 0.097682 	 213.479372 
4600000000000.000000 	 0.097539 	 215.509613 
4650000000000.000000 	 0.097398 	 217.538269 
4700000000000.000000 	 0.097260 	 219.565371 
4750000000000.000000 	 0.097124 	 221.590949 
4800000000000.000000 	 0.096990 	 223.615031 
4850000000000.000000 	 0.096859 	 225.637647 
4900000000000.000000 	 0.096729 	 227.658824 
4950000000000.000000 	 0.096602 	 229.678589 
5000000000000.000000 	 0.096476 	 231.696967 
