0.000000 	 -nan 	 -nan
50000000000.000000 	 0.973148 	 23.371145
100000000000.000000 	 1.017220 	 48.859154
150000000000.000000 	 1.041121 	 75.010758
200000000000.000000 	 1.055654 	 101.410410
250000000000.000000 	 1.064856 	 127.868003
300000000000.000000 	 1.070702 	 154.283989
350000000000.000000 	 1.074301 	 180.603037
400000000000.000000 	 1.076333 	 206.793813
450000000000.000000 	 1.077239 	 232.838887
500000000000.000000 	 1.077319 	 258.729237
550000000000.000000 	 1.076785 	 284.461077
600000000000.000000 	 1.075789 	 310.033927
650000000000.000000 	 1.074441 	 335.449410
700000000000.000000 	 1.072827 	 360.710478
750000000000.000000 	 1.071010 	 385.820908
800000000000.000000 	 1.069039 	 410.784960
850000000000.000000 	 1.066952 	 435.607157
900000000000.000000 	 1.064780 	 460.292127
950000000000.000000 	 1.062546 	 484.844508
1000000000000.000000 	 1.060269 	 509.268872
1050000000000.000000 	 1.057964 	 533.569687
1100000000000.000000 	 1.055642 	 557.751284
1150000000000.000000 	 1.053315 	 581.817841
1200000000000.000000 	 1.050988 	 605.773376
1250000000000.000000 	 1.048670 	 629.621739
1300000000000.000000 	 1.046363 	 653.366615
1350000000000.000000 	 1.044074 	 677.011527
1400000000000.000000 	 1.041804 	 700.559838
1450000000000.000000 	 1.039557 	 724.014756
1500000000000.000000 	 1.037334 	 747.379347
1550000000000.000000 	 1.035138 	 770.656530
1600000000000.000000 	 1.032968 	 793.849093
1650000000000.000000 	 1.030827 	 816.959699
1700000000000.000000 	 1.028714 	 839.990885
1750000000000.000000 	 1.026630 	 862.945078
1800000000000.000000 	 1.024576 	 885.824594
1850000000000.000000 	 1.022551 	 908.631647
1900000000000.000000 	 1.020556 	 931.368357
1950000000000.000000 	 1.018590 	 954.036747
2000000000000.000000 	 1.016653 	 976.638758
2050000000000.000000 	 1.014746 	 999.176247
2100000000000.000000 	 1.012867 	 1021.650995
2150000000000.000000 	 1.011016 	 1044.064707
2200000000000.000000 	 1.009193 	 1066.419023
2250000000000.000000 	 1.007397 	 1088.715513
2300000000000.000000 	 1.005629 	 1110.955688
2350000000000.000000 	 1.003887 	 1133.140999
2400000000000.000000 	 1.002172 	 1155.272840
2450000000000.000000 	 1.000482 	 1177.352556
2500000000000.000000 	 0.998818 	 1199.381437
2550000000000.000000 	 0.997178 	 1221.360728
2600000000000.000000 	 0.995563 	 1243.291629
2650000000000.000000 	 0.993971 	 1265.175296
2700000000000.000000 	 0.992403 	 1287.012844
2750000000000.000000 	 0.990858 	 1308.805351
2800000000000.000000 	 0.989335 	 1330.553854
2850000000000.000000 	 0.987834 	 1352.259359
2900000000000.000000 	 0.986355 	 1373.922836
2950000000000.000000 	 0.984897 	 1395.545224
3000000000000.000000 	 0.983460 	 1417.127429
3050000000000.000000 	 0.982043 	 1438.670331
3100000000000.000000 	 0.980646 	 1460.174780
3150000000000.000000 	 0.979268 	 1481.641600
3200000000000.000000 	 0.977909 	 1503.071590
3250000000000.000000 	 0.976570 	 1524.465523
3300000000000.000000 	 0.975248 	 1545.824151
3350000000000.000000 	 0.973944 	 1567.148200
3400000000000.000000 	 0.972659 	 1588.438379
3450000000000.000000 	 0.971390 	 1609.695373
3500000000000.000000 	 0.970138 	 1630.919849
3550000000000.000000 	 0.968903 	 1652.112453
3600000000000.000000 	 0.967684 	 1673.273817
3650000000000.000000 	 0.966481 	 1694.404550
3700000000000.000000 	 0.965293 	 1715.505249
3750000000000.000000 	 0.964121 	 1736.576493
3800000000000.000000 	 0.962964 	 1757.618844
3850000000000.000000 	 0.961822 	 1778.632852
3900000000000.000000 	 0.960694 	 1799.619050
3950000000000.000000 	 0.959580 	 1820.577959
4000000000000.000000 	 0.958480 	 1841.510085
4050000000000.000000 	 0.957394 	 1862.415923
4100000000000.000000 	 0.956321 	 1883.295954
4150000000000.000000 	 0.955261 	 1904.150647
4200000000000.000000 	 0.954214 	 1924.980462
4250000000000.000000 	 0.953180 	 1945.785844
4300000000000.000000 	 0.952159 	 1966.567231
4350000000000.000000 	 0.951149 	 1987.325047
4400000000000.000000 	 0.950152 	 2008.059709
4450000000000.000000 	 0.949166 	 2028.771622
4500000000000.000000 	 0.948192 	 2049.461183
4550000000000.000000 	 0.947229 	 2070.128779
4600000000000.000000 	 0.946277 	 2090.774789
4650000000000.000000 	 0.945336 	 2111.399583
4700000000000.000000 	 0.944407 	 2132.003523
4750000000000.000000 	 0.943487 	 2152.586963
4800000000000.000000 	 0.942578 	 2173.150248
4850000000000.000000 	 0.941680 	 2193.693717
4900000000000.000000 	 0.940791 	 2214.217702
4950000000000.000000 	 0.939912 	 2234.722526
5000000000000.000000 	 0.939043 	 2255.208506
