0.000000 	 -nan 	 -nan
50000000000.000000 	 1.275603 	 30.634916
100000000000.000000 	 1.290719 	 61.995852
150000000000.000000 	 1.291402 	 93.043016
200000000000.000000 	 1.286686 	 123.604311
250000000000.000000 	 1.279570 	 153.650847
300000000000.000000 	 1.271350 	 183.196681
350000000000.000000 	 1.262669 	 212.269923
400000000000.000000 	 1.253863 	 240.902432
450000000000.000000 	 1.245122 	 269.125797
500000000000.000000 	 1.236549 	 296.969773
550000000000.000000 	 1.228202 	 324.461748
600000000000.000000 	 1.220111 	 351.626662
650000000000.000000 	 1.212290 	 378.487114
700000000000.000000 	 1.204742 	 405.063551
750000000000.000000 	 1.197463 	 431.374479
800000000000.000000 	 1.190447 	 457.436666
850000000000.000000 	 1.183684 	 483.265332
900000000000.000000 	 1.177164 	 508.874325
950000000000.000000 	 1.170877 	 534.276269
1000000000000.000000 	 1.164811 	 559.482704
1050000000000.000000 	 1.158957 	 584.504204
1100000000000.000000 	 1.153303 	 609.350477
1150000000000.000000 	 1.147840 	 634.030461
1200000000000.000000 	 1.142557 	 658.552400
1250000000000.000000 	 1.137447 	 682.923917
1300000000000.000000 	 1.132501 	 707.152074
1350000000000.000000 	 1.127709 	 731.243426
1400000000000.000000 	 1.123066 	 755.204070
1450000000000.000000 	 1.118563 	 779.039689
1500000000000.000000 	 1.114195 	 802.755585
1550000000000.000000 	 1.109954 	 826.356718
1600000000000.000000 	 1.105834 	 849.847732
1650000000000.000000 	 1.101831 	 873.232984
1700000000000.000000 	 1.097939 	 896.516566
1750000000000.000000 	 1.094153 	 919.702328
1800000000000.000000 	 1.090469 	 942.793899
1850000000000.000000 	 1.086881 	 965.794698
1900000000000.000000 	 1.083386 	 988.707958
1950000000000.000000 	 1.079981 	 1011.536736
2000000000000.000000 	 1.076660 	 1034.283924
2050000000000.000000 	 1.073422 	 1056.952265
2100000000000.000000 	 1.070262 	 1079.544361
2150000000000.000000 	 1.067178 	 1102.062684
2200000000000.000000 	 1.064166 	 1124.509585
2250000000000.000000 	 1.061224 	 1146.887300
2300000000000.000000 	 1.058350 	 1169.197961
2350000000000.000000 	 1.055540 	 1191.443599
2400000000000.000000 	 1.052792 	 1213.626154
2450000000000.000000 	 1.050105 	 1235.747478
2500000000000.000000 	 1.047475 	 1257.809342
2550000000000.000000 	 1.044902 	 1279.813439
2600000000000.000000 	 1.042382 	 1301.761392
2650000000000.000000 	 1.039915 	 1323.654754
2700000000000.000000 	 1.037498 	 1345.495017
2750000000000.000000 	 1.035130 	 1367.283608
2800000000000.000000 	 1.032809 	 1389.021902
2850000000000.000000 	 1.030534 	 1410.711217
2900000000000.000000 	 1.028303 	 1432.352821
2950000000000.000000 	 1.026114 	 1453.947933
3000000000000.000000 	 1.023968 	 1475.497728
3050000000000.000000 	 1.021861 	 1497.003337
3100000000000.000000 	 1.019794 	 1518.465849
3150000000000.000000 	 1.017764 	 1539.886315
3200000000000.000000 	 1.015771 	 1561.265748
3250000000000.000000 	 1.013814 	 1582.605127
3300000000000.000000 	 1.011891 	 1603.905396
3350000000000.000000 	 1.010002 	 1625.167467
3400000000000.000000 	 1.008146 	 1646.392224
3450000000000.000000 	 1.006321 	 1667.580519
3500000000000.000000 	 1.004528 	 1688.733177
3550000000000.000000 	 1.002764 	 1709.850997
3600000000000.000000 	 1.001030 	 1730.934753
3650000000000.000000 	 0.999324 	 1751.985194
3700000000000.000000 	 0.997647 	 1773.003046
3750000000000.000000 	 0.995996 	 1793.989013
3800000000000.000000 	 0.994371 	 1814.943779
3850000000000.000000 	 0.992772 	 1835.868005
3900000000000.000000 	 0.991199 	 1856.762334
3950000000000.000000 	 0.989649 	 1877.627391
4000000000000.000000 	 0.988124 	 1898.463782
4050000000000.000000 	 0.986621 	 1919.272096
4100000000000.000000 	 0.985142 	 1940.052905
4150000000000.000000 	 0.983684 	 1960.806767
4200000000000.000000 	 0.982248 	 1981.534222
4250000000000.000000 	 0.980833 	 2002.235797
4300000000000.000000 	 0.979439 	 2022.912004
4350000000000.000000 	 0.978065 	 2043.563343
4400000000000.000000 	 0.976711 	 2064.190298
4450000000000.000000 	 0.975376 	 2084.793343
4500000000000.000000 	 0.974059 	 2105.372939
4550000000000.000000 	 0.972762 	 2125.929534
4600000000000.000000 	 0.971482 	 2146.463566
4650000000000.000000 	 0.970219 	 2166.975462
4700000000000.000000 	 0.968974 	 2187.465638
4750000000000.000000 	 0.967746 	 2207.934500
4800000000000.000000 	 0.966535 	 2228.382443
4850000000000.000000 	 0.965339 	 2248.809855
4900000000000.000000 	 0.964160 	 2269.217112
4950000000000.000000 	 0.962995 	 2289.604583
5000000000000.000000 	 0.961847 	 2309.972627
