0.000000 	 -nan 	 -nan
50000000000.000000 	 0.439196 	 10.547733
100000000000.000000 	 0.372870 	 17.909724
150000000000.000000 	 0.335416 	 24.166080
200000000000.000000 	 0.309972 	 29.777171
250000000000.000000 	 0.291032 	 34.947189
300000000000.000000 	 0.276127 	 39.788836
350000000000.000000 	 0.263945 	 44.372365
400000000000.000000 	 0.253712 	 48.745185
450000000000.000000 	 0.244934 	 52.941146
500000000000.000000 	 0.237281 	 56.985465
550000000000.000000 	 0.230519 	 60.897559
600000000000.000000 	 0.224478 	 64.692786
650000000000.000000 	 0.219032 	 68.383561
700000000000.000000 	 0.214084 	 71.980107
750000000000.000000 	 0.209557 	 75.490974
800000000000.000000 	 0.205393 	 78.923413
850000000000.000000 	 0.201541 	 82.283642
900000000000.000000 	 0.197963 	 85.577050
950000000000.000000 	 0.194625 	 88.808349
1000000000000.000000 	 0.191501 	 91.981693
1050000000000.000000 	 0.188566 	 95.100774
1100000000000.000000 	 0.185802 	 98.168886
1150000000000.000000 	 0.183191 	 101.188997
1200000000000.000000 	 0.180719 	 104.163784
1250000000000.000000 	 0.178374 	 107.095680
1300000000000.000000 	 0.176143 	 109.986907
1350000000000.000000 	 0.174019 	 112.839497
1400000000000.000000 	 0.171991 	 115.655320
1450000000000.000000 	 0.170053 	 118.436099
1500000000000.000000 	 0.168198 	 121.183431
1550000000000.000000 	 0.166420 	 123.898797
1600000000000.000000 	 0.164712 	 126.583574
1650000000000.000000 	 0.163072 	 129.239050
1700000000000.000000 	 0.161493 	 131.866426
1750000000000.000000 	 0.159973 	 134.466830
1800000000000.000000 	 0.158507 	 137.041321
1850000000000.000000 	 0.157092 	 139.590895
1900000000000.000000 	 0.155726 	 142.116490
1950000000000.000000 	 0.154404 	 144.618994
2000000000000.000000 	 0.153126 	 147.099245
2050000000000.000000 	 0.151888 	 149.558038
2100000000000.000000 	 0.150689 	 151.996126
2150000000000.000000 	 0.149526 	 154.414224
2200000000000.000000 	 0.148398 	 156.813013
2250000000000.000000 	 0.147303 	 159.193141
2300000000000.000000 	 0.146239 	 161.555226
2350000000000.000000 	 0.145204 	 163.899856
2400000000000.000000 	 0.144199 	 166.227595
2450000000000.000000 	 0.143220 	 168.538980
2500000000000.000000 	 0.142267 	 170.834527
2550000000000.000000 	 0.141339 	 173.114728
2600000000000.000000 	 0.140435 	 175.380057
2650000000000.000000 	 0.139554 	 177.630966
2700000000000.000000 	 0.138694 	 179.867893
2750000000000.000000 	 0.137856 	 182.091254
2800000000000.000000 	 0.137038 	 184.301451
2850000000000.000000 	 0.136239 	 186.498873
2900000000000.000000 	 0.135458 	 188.683892
2950000000000.000000 	 0.134696 	 190.856865
3000000000000.000000 	 0.133951 	 193.018140
3050000000000.000000 	 0.133223 	 195.168049
3100000000000.000000 	 0.132510 	 197.306915
3150000000000.000000 	 0.131813 	 199.435048
3200000000000.000000 	 0.131132 	 201.552748
3250000000000.000000 	 0.130464 	 203.660306
3300000000000.000000 	 0.129811 	 205.758001
3350000000000.000000 	 0.129171 	 207.846105
3400000000000.000000 	 0.128545 	 209.924880
3450000000000.000000 	 0.127931 	 211.994580
3500000000000.000000 	 0.127329 	 214.055451
3550000000000.000000 	 0.126739 	 216.107732
3600000000000.000000 	 0.126161 	 218.151653
3650000000000.000000 	 0.125594 	 220.187438
3700000000000.000000 	 0.125038 	 222.215305
3750000000000.000000 	 0.124492 	 224.235464
3800000000000.000000 	 0.123957 	 226.248120
3850000000000.000000 	 0.123431 	 228.253471
3900000000000.000000 	 0.122916 	 230.251709
3950000000000.000000 	 0.122409 	 232.243023
4000000000000.000000 	 0.121912 	 234.227594
4050000000000.000000 	 0.121424 	 236.205599
4100000000000.000000 	 0.120944 	 238.177209
4150000000000.000000 	 0.120473 	 240.142593
4200000000000.000000 	 0.120010 	 242.101912
4250000000000.000000 	 0.119555 	 244.055325
4300000000000.000000 	 0.119108 	 246.002987
4350000000000.000000 	 0.118668 	 247.945046
4400000000000.000000 	 0.118236 	 249.881648
4450000000000.000000 	 0.117811 	 251.812937
4500000000000.000000 	 0.117393 	 253.739050
4550000000000.000000 	 0.116982 	 255.660122
4600000000000.000000 	 0.116578 	 257.576285
4650000000000.000000 	 0.116180 	 259.487667
4700000000000.000000 	 0.115789 	 261.394393
4750000000000.000000 	 0.115404 	 263.296584
4800000000000.000000 	 0.115025 	 265.194359
4850000000000.000000 	 0.114652 	 267.087834
4900000000000.000000 	 0.114285 	 268.977123
4950000000000.000000 	 0.113923 	 270.862335
5000000000000.000000 	 0.113567 	 272.743577
