0.000000 	 -nan 	 -nan 
50000000000.000000 	 0.253244 	 6.081923 
100000000000.000000 	 0.223769 	 10.748103 
150000000000.000000 	 0.206226 	 14.858214 
200000000000.000000 	 0.194005 	 18.636943 
250000000000.000000 	 0.184787 	 22.189198 
300000000000.000000 	 0.177482 	 25.574427 
350000000000.000000 	 0.171494 	 28.830209 
400000000000.000000 	 0.166462 	 31.982073 
450000000000.000000 	 0.162152 	 35.048280 
500000000000.000000 	 0.158404 	 38.042409 
550000000000.000000 	 0.155104 	 40.974873 
600000000000.000000 	 0.152169 	 43.853852 
650000000000.000000 	 0.149534 	 46.685907 
700000000000.000000 	 0.147153 	 49.476391 
750000000000.000000 	 0.144986 	 52.229734 
800000000000.000000 	 0.143003 	 54.949649 
850000000000.000000 	 0.141179 	 57.639282 
900000000000.000000 	 0.139493 	 60.301328 
950000000000.000000 	 0.137930 	 62.938108 
1000000000000.000000 	 0.136475 	 65.551646 
1050000000000.000000 	 0.135116 	 68.143709 
1100000000000.000000 	 0.133842 	 70.715859 
1150000000000.000000 	 0.132646 	 73.269478 
1200000000000.000000 	 0.131519 	 75.805796 
1250000000000.000000 	 0.130456 	 78.325916 
1300000000000.000000 	 0.129450 	 80.830829 
1350000000000.000000 	 0.128497 	 83.321430 
1400000000000.000000 	 0.127591 	 85.798527 
1450000000000.000000 	 0.126730 	 88.262859 
1500000000000.000000 	 0.125909 	 90.715097 
1550000000000.000000 	 0.125126 	 93.155857 
1600000000000.000000 	 0.124378 	 95.585702 
1650000000000.000000 	 0.123661 	 98.005151 
1700000000000.000000 	 0.122975 	 100.414684 
1750000000000.000000 	 0.122317 	 102.814743 
1800000000000.000000 	 0.121685 	 105.205737 
1850000000000.000000 	 0.121077 	 107.588048 
1900000000000.000000 	 0.120492 	 109.962030 
1950000000000.000000 	 0.119929 	 112.328014 
2000000000000.000000 	 0.119385 	 114.686307 
2050000000000.000000 	 0.118861 	 117.037198 
2100000000000.000000 	 0.118354 	 119.380958 
2150000000000.000000 	 0.117865 	 121.717840 
2200000000000.000000 	 0.117391 	 124.048083 
2250000000000.000000 	 0.116933 	 126.371911 
2300000000000.000000 	 0.116489 	 128.689535 
2350000000000.000000 	 0.116058 	 131.001156 
2400000000000.000000 	 0.115641 	 133.306962 
2450000000000.000000 	 0.115235 	 135.607131 
2500000000000.000000 	 0.114842 	 137.901833 
2550000000000.000000 	 0.114459 	 140.191227 
2600000000000.000000 	 0.114087 	 142.475467 
2650000000000.000000 	 0.113725 	 144.754695 
2700000000000.000000 	 0.113373 	 147.029051 
2750000000000.000000 	 0.113030 	 149.298665 
2800000000000.000000 	 0.112695 	 151.563662 
2850000000000.000000 	 0.112370 	 153.824160 
2900000000000.000000 	 0.112052 	 156.080274 
2950000000000.000000 	 0.111742 	 158.332113 
3000000000000.000000 	 0.111439 	 160.579778 
3050000000000.000000 	 0.111144 	 162.823372 
3100000000000.000000 	 0.110855 	 165.062987 
3150000000000.000000 	 0.110573 	 167.298716 
3200000000000.000000 	 0.110298 	 169.530647 
3250000000000.000000 	 0.110028 	 171.758862 
3300000000000.000000 	 0.109765 	 173.983444 
3350000000000.000000 	 0.109507 	 176.204468 
3400000000000.000000 	 0.109254 	 178.422011 
3450000000000.000000 	 0.109007 	 180.636143 
3500000000000.000000 	 0.108765 	 182.846933 
3550000000000.000000 	 0.108528 	 185.054449 
3600000000000.000000 	 0.108295 	 187.258755 
3650000000000.000000 	 0.108067 	 189.459911 
3700000000000.000000 	 0.107844 	 191.657979 
3750000000000.000000 	 0.107624 	 193.853015 
3800000000000.000000 	 0.107409 	 196.045076 
3850000000000.000000 	 0.107198 	 198.234215 
3900000000000.000000 	 0.106991 	 200.420484 
3950000000000.000000 	 0.106787 	 202.603934 
4000000000000.000000 	 0.106587 	 204.784613 
4050000000000.000000 	 0.106391 	 206.962569 
4100000000000.000000 	 0.106198 	 209.137848 
4150000000000.000000 	 0.106009 	 211.310494 
4200000000000.000000 	 0.105822 	 213.480549 
4250000000000.000000 	 0.105639 	 215.648056 
4300000000000.000000 	 0.105459 	 217.813055 
4350000000000.000000 	 0.105282 	 219.975585 
4400000000000.000000 	 0.105108 	 222.135684 
4450000000000.000000 	 0.104936 	 224.293391 
4500000000000.000000 	 0.104767 	 226.448740 
4550000000000.000000 	 0.104601 	 228.601766 
4600000000000.000000 	 0.104438 	 230.752505 
4650000000000.000000 	 0.104277 	 232.900988 
4700000000000.000000 	 0.104118 	 235.047249 
4750000000000.000000 	 0.103962 	 237.191319 
4800000000000.000000 	 0.103808 	 239.333228 
4850000000000.000000 	 0.103656 	 241.473005 
4900000000000.000000 	 0.103507 	 243.610682 
4950000000000.000000 	 0.103360 	 245.746284 
5000000000000.000000 	 0.103214 	 247.879841 
