0.000000 	 -nan 	 -nan
50000000000.000000 	 2.209305 	 53.058727
100000000000.000000 	 1.990625 	 95.613766
150000000000.000000 	 1.854378 	 133.604357
200000000000.000000 	 1.756828 	 168.768040
250000000000.000000 	 1.681826 	 201.953808
300000000000.000000 	 1.621534 	 233.656749
350000000000.000000 	 1.571548 	 264.196288
400000000000.000000 	 1.529150 	 293.792812
450000000000.000000 	 1.492550 	 322.605907
500000000000.000000 	 1.460506 	 350.755443
550000000000.000000 	 1.432128 	 378.334105
600000000000.000000 	 1.406753 	 405.415251
650000000000.000000 	 1.383878 	 432.058083
700000000000.000000 	 1.363111 	 458.311167
750000000000.000000 	 1.344144 	 484.214902
800000000000.000000 	 1.326727 	 509.803306
850000000000.000000 	 1.310658 	 535.105330
900000000000.000000 	 1.295769 	 560.145840
950000000000.000000 	 1.281921 	 584.946377
1000000000000.000000 	 1.268998 	 609.525739
1050000000000.000000 	 1.256900 	 633.900440
1100000000000.000000 	 1.245542 	 658.085079
1150000000000.000000 	 1.234851 	 682.092632
1200000000000.000000 	 1.224763 	 705.934691
1250000000000.000000 	 1.215225 	 729.621662
1300000000000.000000 	 1.206187 	 753.162925
1350000000000.000000 	 1.197606 	 776.566968
1400000000000.000000 	 1.189446 	 799.841503
1450000000000.000000 	 1.181673 	 822.993560
1500000000000.000000 	 1.174257 	 846.029566
1550000000000.000000 	 1.167172 	 868.955417
1600000000000.000000 	 1.160393 	 891.776535
1650000000000.000000 	 1.153899 	 914.497923
1700000000000.000000 	 1.147670 	 937.124203
1750000000000.000000 	 1.141690 	 959.659661
1800000000000.000000 	 1.135941 	 982.108275
1850000000000.000000 	 1.130410 	 1004.473751
1900000000000.000000 	 1.125082 	 1026.759542
1950000000000.000000 	 1.119946 	 1048.968875
2000000000000.000000 	 1.114990 	 1071.104772
2050000000000.000000 	 1.110204 	 1093.170064
2100000000000.000000 	 1.105579 	 1115.167413
2150000000000.000000 	 1.101105 	 1137.099320
2200000000000.000000 	 1.096776 	 1158.968142
2250000000000.000000 	 1.092582 	 1180.776104
2300000000000.000000 	 1.088517 	 1202.525305
2350000000000.000000 	 1.084575 	 1224.217732
2400000000000.000000 	 1.080750 	 1245.855267
2450000000000.000000 	 1.077036 	 1267.439694
2500000000000.000000 	 1.073427 	 1288.972707
2550000000000.000000 	 1.069920 	 1310.455916
2600000000000.000000 	 1.066508 	 1331.890850
2650000000000.000000 	 1.063189 	 1353.278970
2700000000000.000000 	 1.059957 	 1374.621664
2750000000000.000000 	 1.056810 	 1395.920259
2800000000000.000000 	 1.053743 	 1417.176022
2850000000000.000000 	 1.050753 	 1438.390163
2900000000000.000000 	 1.047838 	 1459.563841
2950000000000.000000 	 1.044993 	 1480.698165
3000000000000.000000 	 1.042217 	 1501.794197
3050000000000.000000 	 1.039506 	 1522.852957
3100000000000.000000 	 1.036859 	 1543.875423
3150000000000.000000 	 1.034272 	 1564.862535
3200000000000.000000 	 1.031743 	 1585.815193
3250000000000.000000 	 1.029271 	 1606.734268
3300000000000.000000 	 1.026853 	 1627.620595
3350000000000.000000 	 1.024487 	 1648.474977
3400000000000.000000 	 1.022172 	 1669.298190
3450000000000.000000 	 1.019905 	 1690.090982
3500000000000.000000 	 1.017686 	 1710.854072
3550000000000.000000 	 1.015512 	 1731.588158
3600000000000.000000 	 1.013382 	 1752.293910
3650000000000.000000 	 1.011295 	 1772.971978
3700000000000.000000 	 1.009249 	 1793.622990
3750000000000.000000 	 1.007243 	 1814.247552
3800000000000.000000 	 1.005275 	 1834.846252
3850000000000.000000 	 1.003345 	 1855.419659
3900000000000.000000 	 1.001451 	 1875.968323
3950000000000.000000 	 0.999593 	 1896.492778
4000000000000.000000 	 0.997768 	 1916.993541
4050000000000.000000 	 0.995977 	 1937.471114
4100000000000.000000 	 0.994217 	 1957.925984
4150000000000.000000 	 0.992489 	 1978.358623
4200000000000.000000 	 0.990792 	 1998.769490
4250000000000.000000 	 0.989124 	 2019.159030
4300000000000.000000 	 0.987484 	 2039.527677
4350000000000.000000 	 0.985872 	 2059.875850
4400000000000.000000 	 0.984288 	 2080.203961
4450000000000.000000 	 0.982730 	 2100.512405
4500000000000.000000 	 0.981198 	 2120.801571
4550000000000.000000 	 0.979690 	 2141.071836
4600000000000.000000 	 0.978207 	 2161.323566
4650000000000.000000 	 0.976748 	 2181.557119
4700000000000.000000 	 0.975312 	 2201.772844
4750000000000.000000 	 0.973899 	 2221.971079
4800000000000.000000 	 0.972507 	 2242.152155
4850000000000.000000 	 0.971137 	 2262.316395
4900000000000.000000 	 0.969788 	 2282.464113
4950000000000.000000 	 0.968459 	 2302.595617
5000000000000.000000 	 0.967151 	 2322.711205
