0.000000 	 -nan 	 -nan
50000000000.000000 	 2.261740 	 54.318002
100000000000.000000 	 2.047964 	 98.367887
150000000000.000000 	 1.912199 	 137.770215
200000000000.000000 	 1.813758 	 174.237037
250000000000.000000 	 1.737364 	 208.622913
300000000000.000000 	 1.675504 	 241.433671
350000000000.000000 	 1.623912 	 272.999395
400000000000.000000 	 1.579934 	 303.549897
450000000000.000000 	 1.541808 	 333.252839
500000000000.000000 	 1.508305 	 362.234956
550000000000.000000 	 1.478539 	 390.594775
600000000000.000000 	 1.451846 	 418.410648
650000000000.000000 	 1.427720 	 445.746076
700000000000.000000 	 1.405768 	 472.653343
750000000000.000000 	 1.385675 	 499.176093
800000000000.000000 	 1.367189 	 525.351186
850000000000.000000 	 1.350104 	 551.210080
900000000000.000000 	 1.334248 	 576.779865
950000000000.000000 	 1.319479 	 602.084063
1000000000000.000000 	 1.305677 	 627.143244
1050000000000.000000 	 1.292739 	 651.975518
1100000000000.000000 	 1.280579 	 676.596924
1150000000000.000000 	 1.269120 	 701.021742
1200000000000.000000 	 1.258297 	 725.262752
1250000000000.000000 	 1.248053 	 749.331441
1300000000000.000000 	 1.238337 	 773.238179
1350000000000.000000 	 1.229106 	 796.992365
1400000000000.000000 	 1.220320 	 820.602547
1450000000000.000000 	 1.211945 	 844.076525
1500000000000.000000 	 1.203948 	 867.421441
1550000000000.000000 	 1.196303 	 890.643852
1600000000000.000000 	 1.188985 	 913.749793
1650000000000.000000 	 1.181970 	 936.744838
1700000000000.000000 	 1.175238 	 959.634142
1750000000000.000000 	 1.168770 	 982.422487
1800000000000.000000 	 1.162551 	 1005.114317
1850000000000.000000 	 1.156563 	 1027.713772
1900000000000.000000 	 1.150794 	 1050.224713
1950000000000.000000 	 1.145230 	 1072.650753
2000000000000.000000 	 1.139859 	 1094.995273
2050000000000.000000 	 1.134671 	 1117.261445
2100000000000.000000 	 1.129655 	 1139.452250
2150000000000.000000 	 1.124802 	 1161.570493
2200000000000.000000 	 1.120103 	 1183.618817
2250000000000.000000 	 1.115551 	 1205.599717
2300000000000.000000 	 1.111138 	 1227.515549
2350000000000.000000 	 1.106857 	 1249.368542
2400000000000.000000 	 1.102702 	 1271.160810
2450000000000.000000 	 1.098667 	 1292.894356
2500000000000.000000 	 1.094745 	 1314.571081
2550000000000.000000 	 1.090933 	 1336.192792
2600000000000.000000 	 1.087224 	 1357.761211
2650000000000.000000 	 1.083615 	 1379.277975
2700000000000.000000 	 1.080100 	 1400.744644
2750000000000.000000 	 1.076677 	 1422.162710
2800000000000.000000 	 1.073341 	 1443.533595
2850000000000.000000 	 1.070089 	 1464.858659
2900000000000.000000 	 1.066917 	 1486.139202
2950000000000.000000 	 1.063821 	 1507.376472
3000000000000.000000 	 1.060800 	 1528.571660
3050000000000.000000 	 1.057850 	 1549.725911
3100000000000.000000 	 1.054968 	 1570.840324
3150000000000.000000 	 1.052152 	 1591.915952
3200000000000.000000 	 1.049400 	 1612.953809
3250000000000.000000 	 1.046708 	 1633.954869
3300000000000.000000 	 1.044076 	 1654.920069
3350000000000.000000 	 1.041500 	 1675.850311
3400000000000.000000 	 1.038980 	 1696.746463
3450000000000.000000 	 1.036512 	 1717.609365
3500000000000.000000 	 1.034095 	 1738.439822
3550000000000.000000 	 1.031728 	 1759.238616
3600000000000.000000 	 1.029409 	 1780.006498
3650000000000.000000 	 1.027136 	 1800.744194
3700000000000.000000 	 1.024908 	 1821.452408
3750000000000.000000 	 1.022724 	 1842.131817
3800000000000.000000 	 1.020581 	 1862.783080
3850000000000.000000 	 1.018480 	 1883.406831
3900000000000.000000 	 1.016417 	 1904.003686
3950000000000.000000 	 1.014394 	 1924.574241
4000000000000.000000 	 1.012407 	 1945.119073
4050000000000.000000 	 1.010457 	 1965.638743
4100000000000.000000 	 1.008541 	 1986.133793
4150000000000.000000 	 1.006660 	 2006.604750
4200000000000.000000 	 1.004811 	 2027.052126
4250000000000.000000 	 1.002995 	 2047.476415
4300000000000.000000 	 1.001211 	 2067.878102
4350000000000.000000 	 0.999456 	 2088.257653
4400000000000.000000 	 0.997731 	 2108.615525
4450000000000.000000 	 0.996036 	 2128.952159
4500000000000.000000 	 0.994368 	 2149.267985
4550000000000.000000 	 0.992727 	 2169.563424
4600000000000.000000 	 0.991113 	 2189.838881
4650000000000.000000 	 0.989525 	 2210.094754
4700000000000.000000 	 0.987963 	 2230.331429
4750000000000.000000 	 0.986425 	 2250.549282
4800000000000.000000 	 0.984911 	 2270.748679
4850000000000.000000 	 0.983420 	 2290.929977
4900000000000.000000 	 0.981952 	 2311.093525
4950000000000.000000 	 0.980507 	 2331.239661
5000000000000.000000 	 0.979083 	 2351.368718
