0.000000 	 -nan 	 -nan 
50000000000.000000 	 0.234881 	 5.640912 
100000000000.000000 	 0.211656 	 10.166277 
150000000000.000000 	 0.197192 	 14.207270 
200000000000.000000 	 0.186839 	 17.948494 
250000000000.000000 	 0.178882 	 21.480126 
300000000000.000000 	 0.172487 	 24.854739 
350000000000.000000 	 0.167187 	 28.106243 
400000000000.000000 	 0.162694 	 31.258025 
450000000000.000000 	 0.158815 	 34.327016 
500000000000.000000 	 0.155421 	 37.325927 
550000000000.000000 	 0.152416 	 40.264582 
600000000000.000000 	 0.149729 	 43.150753 
650000000000.000000 	 0.147308 	 45.990710 
700000000000.000000 	 0.145110 	 48.789592 
750000000000.000000 	 0.143104 	 51.551673 
800000000000.000000 	 0.141261 	 54.280548 
850000000000.000000 	 0.139562 	 56.979275 
900000000000.000000 	 0.137988 	 59.650480 
950000000000.000000 	 0.136524 	 62.296433 
1000000000000.000000 	 0.135158 	 64.919117 
1050000000000.000000 	 0.133879 	 67.520271 
1100000000000.000000 	 0.132679 	 70.101430 
1150000000000.000000 	 0.131550 	 72.663958 
1200000000000.000000 	 0.130484 	 75.209072 
1250000000000.000000 	 0.129477 	 77.737865 
1300000000000.000000 	 0.128522 	 80.251319 
1350000000000.000000 	 0.127616 	 82.750322 
1400000000000.000000 	 0.126754 	 85.235681 
1450000000000.000000 	 0.125933 	 87.708131 
1500000000000.000000 	 0.125150 	 90.168341 
1550000000000.000000 	 0.124402 	 92.616927 
1600000000000.000000 	 0.123686 	 95.054451 
1650000000000.000000 	 0.123001 	 97.481435 
1700000000000.000000 	 0.122343 	 99.898357 
1750000000000.000000 	 0.121711 	 102.305663 
1800000000000.000000 	 0.121104 	 104.703763 
1850000000000.000000 	 0.120520 	 107.093041 
1900000000000.000000 	 0.119957 	 109.473853 
1950000000000.000000 	 0.119414 	 111.846532 
2000000000000.000000 	 0.118891 	 114.211388 
2050000000000.000000 	 0.118385 	 116.568713 
2100000000000.000000 	 0.117896 	 118.918780 
2150000000000.000000 	 0.117423 	 121.261844 
2200000000000.000000 	 0.116966 	 123.598147 
2250000000000.000000 	 0.116522 	 125.927916 
2300000000000.000000 	 0.116092 	 128.251366 
2350000000000.000000 	 0.115675 	 130.568697 
2400000000000.000000 	 0.115270 	 132.880102 
2450000000000.000000 	 0.114877 	 135.185761 
2500000000000.000000 	 0.114495 	 137.485846 
2550000000000.000000 	 0.114124 	 139.780520 
2600000000000.000000 	 0.113762 	 142.069937 
2650000000000.000000 	 0.113410 	 144.354244 
2700000000000.000000 	 0.113068 	 146.633581 
2750000000000.000000 	 0.112734 	 148.908082 
2800000000000.000000 	 0.112408 	 151.177872 
2850000000000.000000 	 0.112091 	 153.443074 
2900000000000.000000 	 0.111782 	 155.703803 
2950000000000.000000 	 0.111479 	 157.960170 
3000000000000.000000 	 0.111184 	 160.212281 
3050000000000.000000 	 0.110896 	 162.460236 
3100000000000.000000 	 0.110614 	 164.704133 
3150000000000.000000 	 0.110339 	 166.944066 
3200000000000.000000 	 0.110070 	 169.180122 
3250000000000.000000 	 0.109806 	 171.412389 
3300000000000.000000 	 0.109549 	 173.640949 
3350000000000.000000 	 0.109296 	 175.865880 
3400000000000.000000 	 0.109049 	 178.087259 
3450000000000.000000 	 0.108807 	 180.305159 
3500000000000.000000 	 0.108570 	 182.519651 
3550000000000.000000 	 0.108338 	 184.730804 
3600000000000.000000 	 0.108110 	 186.938681 
3650000000000.000000 	 0.107887 	 189.143348 
3700000000000.000000 	 0.107667 	 191.344864 
3750000000000.000000 	 0.107452 	 193.543290 
3800000000000.000000 	 0.107241 	 195.738682 
3850000000000.000000 	 0.107034 	 197.931095 
3900000000000.000000 	 0.106831 	 200.120582 
3950000000000.000000 	 0.106631 	 202.307196 
4000000000000.000000 	 0.106435 	 204.490985 
4050000000000.000000 	 0.106242 	 206.672000 
4100000000000.000000 	 0.106052 	 208.850286 
4150000000000.000000 	 0.105866 	 211.025888 
4200000000000.000000 	 0.105683 	 213.198852 
4250000000000.000000 	 0.105503 	 215.369219 
4300000000000.000000 	 0.105326 	 217.537032 
4350000000000.000000 	 0.105151 	 219.702330 
4400000000000.000000 	 0.104980 	 221.865152 
4450000000000.000000 	 0.104811 	 224.025538 
4500000000000.000000 	 0.104645 	 226.183523 
4550000000000.000000 	 0.104481 	 228.339144 
4600000000000.000000 	 0.104320 	 230.492435 
4650000000000.000000 	 0.104161 	 232.643431 
4700000000000.000000 	 0.104005 	 234.792165 
4750000000000.000000 	 0.103851 	 236.938669 
4800000000000.000000 	 0.103699 	 239.082974 
4850000000000.000000 	 0.103550 	 241.225111 
4900000000000.000000 	 0.103403 	 243.365110 
4950000000000.000000 	 0.103257 	 245.503000 
5000000000000.000000 	 0.103114 	 247.638810 
