0.000000 	 -nan
20000000000.000000 	 8.53765e-01
40000000000.000000 	 1.70064e+00
60000000000.000000 	 2.54848e+00
80000000000.000000 	 3.39652e+00
100000000000.000000 	 4.24456e+00
120000000000.000000 	 5.09254e+00
140000000000.000000 	 5.94042e+00
160000000000.000000 	 6.78817e+00
180000000000.000000 	 7.63580e+00
200000000000.000000 	 8.48328e+00
220000000000.000000 	 9.33063e+00
240000000000.000000 	 1.01778e+01
260000000000.000000 	 1.10249e+01
280000000000.000000 	 1.18718e+01
300000000000.000000 	 1.27186e+01
320000000000.000000 	 1.35652e+01
340000000000.000000 	 1.44117e+01
360000000000.000000 	 1.52580e+01
380000000000.000000 	 1.61041e+01
400000000000.000000 	 1.69502e+01
420000000000.000000 	 1.77960e+01
440000000000.000000 	 1.86418e+01
460000000000.000000 	 1.94873e+01
480000000000.000000 	 2.03328e+01
500000000000.000000 	 2.11780e+01
520000000000.000000 	 2.20232e+01
540000000000.000000 	 2.28681e+01
560000000000.000000 	 2.37130e+01
580000000000.000000 	 2.45577e+01
600000000000.000000 	 2.54022e+01
620000000000.000000 	 2.62466e+01
640000000000.000000 	 2.70908e+01
660000000000.000000 	 2.79349e+01
680000000000.000000 	 2.87788e+01
700000000000.000000 	 2.96226e+01
720000000000.000000 	 3.04663e+01
740000000000.000000 	 3.13098e+01
760000000000.000000 	 3.21531e+01
780000000000.000000 	 3.29963e+01
800000000000.000000 	 3.38394e+01
820000000000.000000 	 3.46823e+01
840000000000.000000 	 3.55251e+01
860000000000.000000 	 3.63677e+01
880000000000.000000 	 3.72101e+01
900000000000.000000 	 3.80525e+01
920000000000.000000 	 3.88947e+01
940000000000.000000 	 3.97367e+01
960000000000.000000 	 4.05786e+01
980000000000.000000 	 4.14203e+01
1000000000000.000000 	 4.22619e+01
1020000000000.000000 	 4.31034e+01
1040000000000.000000 	 4.39447e+01
1060000000000.000000 	 4.47859e+01
1080000000000.000000 	 4.56269e+01
1100000000000.000000 	 4.64678e+01
1120000000000.000000 	 4.73085e+01
1140000000000.000000 	 4.81491e+01
1160000000000.000000 	 4.89896e+01
1180000000000.000000 	 4.98299e+01
1200000000000.000000 	 5.06700e+01
1220000000000.000000 	 5.15100e+01
1240000000000.000000 	 5.23499e+01
1260000000000.000000 	 5.31897e+01
1280000000000.000000 	 5.40293e+01
1300000000000.000000 	 5.48687e+01
1320000000000.000000 	 5.57080e+01
1340000000000.000000 	 5.65472e+01
1360000000000.000000 	 5.73862e+01
1380000000000.000000 	 5.82251e+01
1400000000000.000000 	 5.90639e+01
1420000000000.000000 	 5.99025e+01
1440000000000.000000 	 6.07409e+01
1460000000000.000000 	 6.15793e+01
1480000000000.000000 	 6.24174e+01
1500000000000.000000 	 6.32555e+01
1520000000000.000000 	 6.40934e+01
1540000000000.000000 	 6.49312e+01
1560000000000.000000 	 6.57688e+01
1580000000000.000000 	 6.66063e+01
1600000000000.000000 	 6.74436e+01
1620000000000.000000 	 6.82809e+01
1640000000000.000000 	 6.91179e+01
1660000000000.000000 	 6.99549e+01
1680000000000.000000 	 7.07917e+01
1700000000000.000000 	 7.16283e+01
1720000000000.000000 	 7.24648e+01
1740000000000.000000 	 7.33012e+01
1760000000000.000000 	 7.41375e+01
1780000000000.000000 	 7.49736e+01
1800000000000.000000 	 7.58096e+01
1820000000000.000000 	 7.66454e+01
1840000000000.000000 	 7.74811e+01
1860000000000.000000 	 7.83167e+01
1880000000000.000000 	 7.91521e+01
1900000000000.000000 	 7.99874e+01
1920000000000.000000 	 8.08225e+01
1940000000000.000000 	 8.16576e+01
1960000000000.000000 	 8.24924e+01
1980000000000.000000 	 8.33272e+01
2000000000000.000000 	 8.41618e+01
2020000000000.000000 	 8.49963e+01
2040000000000.000000 	 8.58306e+01
2060000000000.000000 	 8.66648e+01
2080000000000.000000 	 8.74989e+01
2100000000000.000000 	 8.83329e+01
2120000000000.000000 	 8.91667e+01
2140000000000.000000 	 9.00004e+01
2160000000000.000000 	 9.08339e+01
2180000000000.000000 	 9.16673e+01
2200000000000.000000 	 9.25006e+01
2220000000000.000000 	 9.33337e+01
2240000000000.000000 	 9.41667e+01
2260000000000.000000 	 9.49996e+01
2280000000000.000000 	 9.58324e+01
2300000000000.000000 	 9.66650e+01
2320000000000.000000 	 9.74975e+01
2340000000000.000000 	 9.83298e+01
2360000000000.000000 	 9.91620e+01
2380000000000.000000 	 9.99941e+01
2400000000000.000000 	 1.00826e+02
2420000000000.000000 	 1.01658e+02
2440000000000.000000 	 1.02490e+02
2460000000000.000000 	 1.03321e+02
2480000000000.000000 	 1.04153e+02
2500000000000.000000 	 1.04984e+02
2520000000000.000000 	 1.05815e+02
2540000000000.000000 	 1.06646e+02
2560000000000.000000 	 1.07477e+02
2580000000000.000000 	 1.08308e+02
2600000000000.000000 	 1.09138e+02
2620000000000.000000 	 1.09969e+02
2640000000000.000000 	 1.10799e+02
2660000000000.000000 	 1.11630e+02
2680000000000.000000 	 1.12460e+02
2700000000000.000000 	 1.13290e+02
2720000000000.000000 	 1.14120e+02
2740000000000.000000 	 1.14949e+02
2760000000000.000000 	 1.15779e+02
2780000000000.000000 	 1.16609e+02
2800000000000.000000 	 1.17438e+02
2820000000000.000000 	 1.18267e+02
2840000000000.000000 	 1.19096e+02
2860000000000.000000 	 1.19925e+02
2880000000000.000000 	 1.20754e+02
2900000000000.000000 	 1.21583e+02
2920000000000.000000 	 1.22411e+02
2940000000000.000000 	 1.23240e+02
2960000000000.000000 	 1.24068e+02
2980000000000.000000 	 1.24897e+02
3000000000000.000000 	 1.25725e+02
3020000000000.000000 	 1.26553e+02
3040000000000.000000 	 1.27381e+02
3060000000000.000000 	 1.28208e+02
3080000000000.000000 	 1.29036e+02
3100000000000.000000 	 1.29863e+02
3120000000000.000000 	 1.30691e+02
3140000000000.000000 	 1.31518e+02
3160000000000.000000 	 1.32345e+02
3180000000000.000000 	 1.33172e+02
3200000000000.000000 	 1.33999e+02
3220000000000.000000 	 1.34826e+02
3240000000000.000000 	 1.35652e+02
3260000000000.000000 	 1.36479e+02
3280000000000.000000 	 1.37305e+02
3300000000000.000000 	 1.38131e+02
3320000000000.000000 	 1.38957e+02
3340000000000.000000 	 1.39783e+02
3360000000000.000000 	 1.40609e+02
3380000000000.000000 	 1.41435e+02
3400000000000.000000 	 1.42261e+02
3420000000000.000000 	 1.43086e+02
3440000000000.000000 	 1.43912e+02
3460000000000.000000 	 1.44737e+02
3480000000000.000000 	 1.45562e+02
3500000000000.000000 	 1.46387e+02
