1.000000 	 6.83716e+01 	 7.44726e+01  	 9.59330e+01 
1.050000 	 7.13485e+01 	 7.77003e+01  	 9.97623e+01 
1.100000 	 7.43216e+01 	 8.09227e+01  	 1.03563e+02 
1.150000 	 7.72914e+01 	 8.41404e+01  	 1.07336e+02 
1.200000 	 8.02583e+01 	 8.73537e+01  	 1.11083e+02 
1.250000 	 8.32226e+01 	 9.05631e+01  	 1.14804e+02 
1.300000 	 8.61847e+01 	 9.37688e+01  	 1.18502e+02 
1.350000 	 8.91447e+01 	 9.69712e+01  	 1.22175e+02 
1.400000 	 9.21029e+01 	 1.00170e+02  	 1.25826e+02 
1.450000 	 9.50595e+01 	 1.03367e+02  	 1.29454e+02 
1.500000 	 9.80147e+01 	 1.06561e+02  	 1.33062e+02 
1.550000 	 1.00969e+02 	 1.09752e+02  	 1.36648e+02 
1.600000 	 1.03921e+02 	 1.12940e+02  	 1.40215e+02 
1.650000 	 1.06873e+02 	 1.16127e+02  	 1.43762e+02 
1.700000 	 1.09824e+02 	 1.19312e+02  	 1.47290e+02 
1.750000 	 1.12774e+02 	 1.22494e+02  	 1.50799e+02 
1.800000 	 1.15724e+02 	 1.25675e+02  	 1.54291e+02 
1.850000 	 1.18672e+02 	 1.28853e+02  	 1.57765e+02 
1.900000 	 1.21620e+02 	 1.32031e+02  	 1.61222e+02 
1.950000 	 1.24568e+02 	 1.35206e+02  	 1.64663e+02 
2.000000 	 1.27515e+02 	 1.38380e+02  	 1.68088e+02 
2.050000 	 1.30462e+02 	 1.41552e+02  	 1.71496e+02 
2.100000 	 1.33409e+02 	 1.44723e+02  	 1.74890e+02 
2.150000 	 1.36355e+02 	 1.47893e+02  	 1.78269e+02 
2.200000 	 1.39301e+02 	 1.51061e+02  	 1.81633e+02 
2.250000 	 1.42247e+02 	 1.54228e+02  	 1.84982e+02 
2.300000 	 1.45193e+02 	 1.57394e+02  	 1.88318e+02 
2.350000 	 1.48139e+02 	 1.60559e+02  	 1.91641e+02 
2.400000 	 1.51084e+02 	 1.63722e+02  	 1.94950e+02 
2.450000 	 1.54030e+02 	 1.66884e+02  	 1.98246e+02 
2.500000 	 1.56975e+02 	 1.70046e+02  	 2.01530e+02 
2.550000 	 1.59920e+02 	 1.73206e+02  	 2.04801e+02 
2.600000 	 1.62866e+02 	 1.76365e+02  	 2.08060e+02 
2.650000 	 1.65811e+02 	 1.79523e+02  	 2.11307e+02 
2.700000 	 1.68757e+02 	 1.82680e+02  	 2.14543e+02 
2.750000 	 1.71702e+02 	 1.85836e+02  	 2.17768e+02 
2.800000 	 1.74648e+02 	 1.88991e+02  	 2.20981e+02 
2.850000 	 1.77594e+02 	 1.92145e+02  	 2.24184e+02 
2.900000 	 1.80539e+02 	 1.95298e+02  	 2.27377e+02 
2.950000 	 1.83485e+02 	 1.98451e+02  	 2.30559e+02 
3.000000 	 1.86431e+02 	 2.01602e+02  	 2.33731e+02 
3.050000 	 1.89377e+02 	 2.04753e+02  	 2.36893e+02 
3.100000 	 1.92324e+02 	 2.07902e+02  	 2.40045e+02 
3.150000 	 1.95270e+02 	 2.11051e+02  	 2.43188e+02 
3.200000 	 1.98216e+02 	 2.14199e+02  	 2.46322e+02 
3.250000 	 2.01163e+02 	 2.17346e+02  	 2.49447e+02 
3.300000 	 2.04110e+02 	 2.20493e+02  	 2.52563e+02 
3.350000 	 2.07057e+02 	 2.23638e+02  	 2.55671e+02 
3.400000 	 2.10004e+02 	 2.26783e+02  	 2.58770e+02 
3.450000 	 2.12952e+02 	 2.29927e+02  	 2.61861e+02 
3.500000 	 2.15899e+02 	 2.33070e+02  	 2.64943e+02 
3.550000 	 2.18847e+02 	 2.36212e+02  	 2.68018e+02 
3.600000 	 2.21795e+02 	 2.39353e+02  	 2.71085e+02 
3.650000 	 2.24743e+02 	 2.42494e+02  	 2.74145e+02 
3.700000 	 2.27691e+02 	 2.45634e+02  	 2.77197e+02 
3.750000 	 2.30639e+02 	 2.48773e+02  	 2.80242e+02 
3.800000 	 2.33588e+02 	 2.51912e+02  	 2.83280e+02 
3.850000 	 2.36537e+02 	 2.55049e+02  	 2.86311e+02 
3.900000 	 2.39486e+02 	 2.58186e+02  	 2.89335e+02 
3.950000 	 2.42435e+02 	 2.61323e+02  	 2.92352e+02 
4.000000 	 2.45385e+02 	 2.64458e+02  	 2.95363e+02 
4.050000 	 2.48334e+02 	 2.67593e+02  	 2.98368e+02 
4.100000 	 2.51284e+02 	 2.70727e+02  	 3.01366e+02 
4.150000 	 2.54234e+02 	 2.73860e+02  	 3.04359e+02 
4.200000 	 2.57184e+02 	 2.76992e+02  	 3.07345e+02 
4.250000 	 2.60135e+02 	 2.80124e+02  	 3.10326e+02 
4.300000 	 2.63085e+02 	 2.83255e+02  	 3.13301e+02 
4.350000 	 2.66036e+02 	 2.86386e+02  	 3.16270e+02 
4.400000 	 2.68987e+02 	 2.89515e+02  	 3.19234e+02 
4.450000 	 2.71938e+02 	 2.92644e+02  	 3.22193e+02 
4.500000 	 2.74890e+02 	 2.95773e+02  	 3.25146e+02 
4.550000 	 2.77841e+02 	 2.98900e+02  	 3.28095e+02 
4.600000 	 2.80793e+02 	 3.02027e+02  	 3.31038e+02 
4.650000 	 2.83745e+02 	 3.05153e+02  	 3.33976e+02 
4.700000 	 2.86697e+02 	 3.08278e+02  	 3.36910e+02 
4.750000 	 2.89650e+02 	 3.11403e+02  	 3.39839e+02 
4.800000 	 2.92602e+02 	 3.14527e+02  	 3.42764e+02 
4.850000 	 2.95555e+02 	 3.17650e+02  	 3.45684e+02 
4.900000 	 2.98508e+02 	 3.20773e+02  	 3.48600e+02 
4.950000 	 3.01461e+02 	 3.23895e+02  	 3.51511e+02 
5.000000 	 3.04414e+02 	 3.27016e+02  	 3.54419e+02 
