1.000000 	 4.79474e+01 	 5.22189e+01  	 6.71046e+01 
1.050000 	 5.00760e+01 	 5.45262e+01  	 6.98317e+01 
1.100000 	 5.22021e+01 	 5.68302e+01  	 7.25382e+01 
1.150000 	 5.43262e+01 	 5.91309e+01  	 7.52249e+01 
1.200000 	 5.64485e+01 	 6.14289e+01  	 7.78926e+01 
1.250000 	 5.85692e+01 	 6.37242e+01  	 8.05420e+01 
1.300000 	 6.06885e+01 	 6.60171e+01  	 8.31738e+01 
1.350000 	 6.28066e+01 	 6.83079e+01  	 8.57885e+01 
1.400000 	 6.49235e+01 	 7.05965e+01  	 8.83867e+01 
1.450000 	 6.70395e+01 	 7.28833e+01  	 9.09690e+01 
1.500000 	 6.91546e+01 	 7.51683e+01  	 9.35358e+01 
1.550000 	 7.12690e+01 	 7.74517e+01  	 9.60877e+01 
1.600000 	 7.33828e+01 	 7.97335e+01  	 9.86250e+01 
1.650000 	 7.54960e+01 	 8.20138e+01  	 1.01148e+02 
1.700000 	 7.76086e+01 	 8.42927e+01  	 1.03658e+02 
1.750000 	 7.97208e+01 	 8.65704e+01  	 1.06154e+02 
1.800000 	 8.18327e+01 	 8.88468e+01  	 1.08637e+02 
1.850000 	 8.39442e+01 	 9.11220e+01  	 1.11107e+02 
1.900000 	 8.60555e+01 	 9.33961e+01  	 1.13566e+02 
1.950000 	 8.81665e+01 	 9.56691e+01  	 1.16012e+02 
2.000000 	 9.02773e+01 	 9.79411e+01  	 1.18447e+02 
2.050000 	 9.23880e+01 	 1.00212e+02  	 1.20870e+02 
2.100000 	 9.44985e+01 	 1.02482e+02  	 1.23282e+02 
2.150000 	 9.66090e+01 	 1.04751e+02  	 1.25683e+02 
2.200000 	 9.87193e+01 	 1.07020e+02  	 1.28074e+02 
2.250000 	 1.00830e+02 	 1.09287e+02  	 1.30455e+02 
2.300000 	 1.02940e+02 	 1.11553e+02  	 1.32825e+02 
2.350000 	 1.05050e+02 	 1.13819e+02  	 1.35186e+02 
2.400000 	 1.07160e+02 	 1.16084e+02  	 1.37537e+02 
2.450000 	 1.09271e+02 	 1.18348e+02  	 1.39879e+02 
2.500000 	 1.11381e+02 	 1.20612e+02  	 1.42211e+02 
2.550000 	 1.13492e+02 	 1.22875e+02  	 1.44535e+02 
2.600000 	 1.15602e+02 	 1.25137e+02  	 1.46850e+02 
2.650000 	 1.17713e+02 	 1.27398e+02  	 1.49157e+02 
2.700000 	 1.19823e+02 	 1.29659e+02  	 1.51455e+02 
2.750000 	 1.21934e+02 	 1.31919e+02  	 1.53745e+02 
2.800000 	 1.24045e+02 	 1.34178e+02  	 1.56027e+02 
2.850000 	 1.26156e+02 	 1.36436e+02  	 1.58302e+02 
